,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC,ME,HI
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,55.98899042823199,56.108761149695795,56.18153409437744,57.72375128503163,53.24338308229929,54.563030424965326,52.85652975769927,58.0931189911515,54.18426855901753,57.20245978799315,59.3750832172173,60.28114659207869,57.17928828769592,56.45475989821577,54.310921500140836,56.78801498521249,55.447690144957114,51.37069293099331,58.17375355119658,52.73670579645688,54.855917676113656,53.823913465998324,54.52243930021946,52.64889349665923,55.386141838755556,56.41295942051353,54.30309268288434
2021-03-06,57.59339158598125,57.73749581243471,57.55391207886252,59.461668512301515,54.969455594077594,56.188807802817465,54.6428663112866,59.79670154014473,55.803369333997345,58.93849137251094,60.96854191671363,61.85320434582835,58.772802330813526,58.33335248806068,55.853832862282786,58.61915429342759,57.65715024147009,52.82200564991636,58.753064792196255,54.20718551434259,57.024670829941726,55.60436640005784,55.68416667388534,53.67848068417999,57.0670963281606,58.22470807250951,56.48253829733981
2021-03-07,60.18142081409936,58.959215470934915,58.87111442237722,61.08756329684959,55.977552890102686,57.54030521431139,55.55976837933009,61.21535321337631,56.72240471258588,60.28042975759057,62.00369262974689,63.00631897791075,60.121674423689285,59.753121977250565,56.942590263232255,59.94668995957314,58.37579284936539,53.99707888535426,59.30245996913838,55.241853883125856,57.683448107920356,57.930889456117896,56.85095178339659,55.20655701825983,58.4211589993728,60.71792332311819,58.25162239420464
2021-03-08,62.09997428046035,59.78296465412867,59.481984280779166,62.40830677343197,56.590081013631675,58.2951783653067,56.65686160992552,61.9098110945338,57.27056095590714,61.25498585387427,63.30062873490887,63.719934331594615,61.08225669559522,61.33449754858315,57.352803345252674,61.49338826717653,58.620828249095446,55.064631167493324,60.89961747810758,55.93351260715846,60.51813750995622,59.79281252950538,57.635513439998384,55.87489603861264,59.25207407170327,62.707931262439146,60.083262459285784
2021-03-09,64.36630758057572,60.36057507639658,59.786604002110366,63.747918681790665,57.70111534204541,59.00549160724426,57.8954838480718,62.646041714718535,57.88438133836883,62.10230767225587,63.789458039308364,64.63455447528867,61.989182545603555,62.2418752058994,57.727392721050514,62.591797347619504,59.902183576328035,55.57683759875142,61.0921384620932,56.83179346144705,61.183431831147885,61.722021166987794,57.92175464307901,56.2208167608968,59.81709006917034,64.61256343795324,61.364462918864476
2021-03-10,65.48078996455807,61.22349506148195,60.61021433315837,64.83785606540835,58.70398092730653,60.11201129990271,59.1183590020244,63.45685727866634,58.54917947361796,63.120842180261114,64.63483861178314,65.46735902513332,62.971682834273885,63.327801455870016,58.25064146464667,63.55915671680467,61.05865088756311,56.329277688216806,61.395409026391256,57.860897862763615,62.36006342379841,62.88177085714384,58.734828782857925,57.23711624281235,60.65639529736903,65.68559333852406,62.77265222511849
2021-03-11,67.12472794004582,62.21955307750361,61.608667396865805,66.2206058642956,59.87961891959797,61.26700429475054,60.39989179265158,64.53742721759332,59.7424477834281,64.30507224124447,65.67651813840862,66.50475031260316,64.05707958843956,64.721484329026,59.453605359353965,64.66694920405735,61.6908119428156,57.255296258022064,62.34938300625304,59.746340986872696,63.18051842235812,64.65858829200566,59.83920186156284,58.30499488470583,61.72098867643855,67.30721144436039,64.15672367356865
2021-03-12,67.78800325269435,62.59426929301899,61.82145246924893,66.855200018703,60.38228966634762,61.62355644218136,61.17410348773482,64.83032736933302,60.10610708067859,64.74604532330926,65.92830913285327,66.77122472836002,64.47637107131709,65.35111875391237,59.77892146639481,65.41219177062013,61.819875920062614,57.643114588302986,62.354369016929304,59.95533389529694,64.837628562924,65.33766506013122,60.00662653187874,58.59806936171917,62.117343518576725,68.0771356595136,65.17269031019588
2021-03-13,70.62974011155997,63.24821295916741,62.19343117371361,68.90734380339202,61.781846060594845,62.123345053157756,62.26263062763423,65.78365612714775,60.88338626333486,65.64793810703581,66.48748487663423,67.50184963400534,65.36492970233829,66.55141377196774,60.104237573435675,66.79200465448058,63.12493021392459,58.53473899826051,62.759980285884446,60.683049070556415,65.32632063165669,68.04481910035634,60.17405120219465,58.89114383873252,62.68678431937428,71.55513575782335,67.46909885980719
2021-03-14,70.65427472828449,63.92690955874717,62.84949876269634,69.31989176660444,62.48753184342791,62.85588433472412,63.331416705027564,66.28643650153471,61.45095937194371,66.12701381214973,66.6991967287096,67.98365488414827,66.09760173139126,67.43587717054332,60.492192960283866,67.55230868466305,64.2377419048522,59.1470194680804,63.16559155483958,61.27454750999451,67.43991991074694,68.20368131662383,60.76749430521371,59.350515813750505,63.27758969796303,71.55513575782335,68.15415261561614
2021-03-15,72.1182882660907,64.32279495182362,63.16834116356232,70.32215968649768,63.1451693850103,63.38792779123878,64.02923780096796,66.7825458730622,61.86307671521935,66.73099031950464,67.15026783089552,68.49430102636592,66.63523688154442,68.1369923571298,60.86033516286981,68.35762777907871,64.40283866183661,59.61551585095198,63.323305042708554,61.78354041841875,68.09682819590967,69.6104065702449,60.934918975529605,59.81883760683809,63.779672926887095,73.10281007992866,69.314105190901
2021-03-16,73.14300157178951,64.65911314795297,63.337487547664765,70.83709179021186,63.58490340773859,63.603564240625,64.52765284953738,67.14317784092208,62.17588763850941,67.14957127052381,67.3618482783556,68.7895326449806,67.02412514057704,68.66285346077537,61.112477809172745,68.87952463733438,64.82510110908213,60.10074854882708,63.51972184927108,62.41534666117141,68.4776798674568,70.68887934135473,61.12621791445561,60.04897090746173,64.1195686064347,74.13638114052341,70.05064595444796
2021-03-17,73.68899462108338,65.13825250955861,63.81013783454171,71.41368806812712,64.39374591260906,64.15770545439693,65.3111917286993,67.61992731624326,62.73644088958875,67.7545193094945,67.83344268817888,69.21973270948556,67.52978632328114,69.02952609151035,61.76725400070832,69.33581857697908,65.44620668333806,60.61605944793007,63.71566971212445,63.14780453638092,68.79720158187803,71.29919401075604,61.65810858699925,60.665304843907734,64.68458803606356,74.69348895585753,70.80223157790637
2021-03-18,74.50308056188351,65.83643572668521,64.46257792563422,72.17064434712746,65.36415671395092,64.90346567777868,66.18349215502798,68.29492333226952,63.50338530037114,68.4694720408671,68.28322462461583,69.75850838697967,68.27247298229997,69.70666281161904,62.470548244890246,69.96924722716334,66.23468130331075,61.29606847941427,64.08117484514723,64.12711687809636,69.19429165356442,72.2082641923052,62.3530959474897,61.391359067656836,65.41055677030734,75.53586684131002,71.64045363220953
2021-03-19,75.69586612724416,66.38508164688582,64.95220805982122,73.2039118182811,65.96031728993356,65.61259925370236,67.1806164469826,68.83804036458812,64.12008390138237,69.25841542841526,68.96424381120126,70.33825164909601,69.03129564538628,70.7052162040136,63.24348587331486,70.94400411378655,66.5479698246291,62.44207800267928,64.50803438154034,64.96407120751799,71.03510830593203,73.38734082755909,63.009545545783915,61.67768029433582,66.27626545105714,76.7379331850133,72.85746349961036
2021-03-20,76.61292640081349,67.13197716132973,65.5582240852544,74.00775893371505,66.75881507676861,66.31363803760823,67.90889189298294,69.51590303090677,64.99054977588676,69.95048931915392,69.4642282056286,70.80117117189776,69.79864976518292,71.50203360368228,64.02103914381998,71.55068766938646,67.01214350975646,63.3544456521951,65.60507644638176,66.00642921981179,71.45175852241807,74.43057093476692,63.74143621832755,62.397598474666566,67.0146508214509,77.77813693102969,73.67042066354377
2021-03-21,77.53761160364039,67.93359910822028,66.23238207802478,74.78911051161258,67.41138968879541,67.11686008758429,68.48188036288221,70.2792316424322,65.63730584696333,70.62814695839114,69.94931445054561,71.28160774393982,70.62074242155849,72.11382735626864,64.56640426743638,72.15096651566427,68.41785489541084,64.1099259253287,66.25531091823636,66.66677304895407,71.81788954271053,75.35516401332,64.50521756341482,63.12365269841567,67.73161928830828,78.77289168214749,74.53606513021677
2021-03-22,77.97057061639538,68.39295274693563,66.53539661291563,75.36102042526969,68.02204524039071,67.49390962349544,69.37678279231856,70.59033047627692,66.04466380451392,71.08157610823442,70.24761960807314,71.63251096045013,71.13054554337097,72.84341632784324,64.87002886109295,72.94959274994989,68.5648833624708,64.49186495526457,66.60180588208374,67.07961077913359,73.77666587654073,75.80528524031855,64.75086703287784,63.492026173298946,68.13597377125289,79.22840775817973,75.4059289522643
2021-03-23,78.53867755933761,68.64928643119258,66.61634439994587,75.89708881498215,69.49293193857874,67.64739981902883,70.5558396596429,70.86792565812715,66.67588304615809,71.50883475307116,70.70456196800174,72.27752008165612,71.37808248082354,73.10732588692638,65.13454647002233,73.6420216725796,68.85911996554096,64.81577647573778,66.64798821679169,67.18410723334571,74.07263423086637,76.33343922698438,64.7646258297972,63.602224066326606,68.39761643369276,79.81702029040531,76.28051075912684
2021-03-24,78.99151670296057,69.10111653693494,67.11402781322647,76.35845257091991,70.37599378224004,68.23650003584551,71.41128753083443,71.31139945499105,67.29734857039371,72.00124692717223,71.08784778015793,72.74781703350317,71.87374098331446,73.66179274999325,65.51209974052743,74.1669281139177,69.4178616303805,65.31287374354044,67.10196219665346,68.29072936360168,74.46542090546538,77.0071541981331,65.32840717488446,64.13439710622883,68.86145516749303,80.23498031323648,76.89599785144314
2021-03-25,79.51631780860941,69.72403103415623,67.64184323385302,76.86342506772084,70.87649116754058,68.74854123354375,72.08840139788043,71.86391606175258,67.79124570851083,72.54211981235194,71.53866819501506,73.13465580394563,72.5285353128117,74.30280330854313,66.04212600681011,74.77858359302886,70.1197147614893,65.92657414644395,67.54830084593115,69.07004170531711,75.58407026014268,77.62392588954799,65.99218851997175,64.85841159069935,69.41408420084379,80.76863533688008,77.61474871376419
2021-03-26,80.22032341379544,70.2169331459908,68.16530077306739,77.58724265645186,71.82798063682209,69.39706129297781,73.12953252455054,72.39423070966902,68.54497278922832,73.1431226318498,72.0166866228524,73.83276397589107,73.0496316001377,74.96029258164013,66.69360795416375,75.55877954966098,70.52996599847619,66.52628587398343,67.95219666850808,69.9191821324614,76.50309683324359,78.40394656317976,66.39866066643387,65.20749953636353,69.96985533836289,81.45473532710982,78.52863606384165
2021-03-27,80.67768708901703,70.91948408831773,68.76152396264588,78.12880359511426,72.54013070871818,70.00970725496568,73.85424686856398,73.03479071720544,69.21880987859925,73.68331170600045,72.46547062852679,74.29025009829391,73.63453025174067,75.52207191311962,67.31934892784058,76.15349398578519,71.56434486992427,67.20057953744502,68.4484571605009,70.62866638874797,77.14162333070777,78.99135291906597,67.19291827344806,65.97481443620629,70.50841592612105,81.96800866850901,79.24904378899078
2021-03-28,81.30882941401828,71.29150034102923,69.14722105357792,78.66576579154233,73.13563620312162,70.55939128612259,74.48035154433704,73.42219664771805,69.72797616829354,74.10975829031743,72.82194520954177,74.7232855483572,74.06202514532258,76.01798828131228,67.69690219834568,76.69387238264169,71.8583815991352,67.60904644320264,68.94503028163315,71.18950156575261,77.72231183956679,79.64211476977259,67.50809148098416,66.26570957274961,70.92514070570351,82.56975939131435,79.92324643870548
2021-03-29,81.64669535011818,71.59786343315294,69.4144415709189,79.02777197932518,73.44429256712618,70.86223196308013,74.79871878871135,73.6874559842275,70.0883047052094,74.47154654504872,73.23852221037458,75.08260471007053,74.32653706623047,76.32413203484712,67.90019644252762,77.03922722027697,71.96302284535263,67.89562871542746,69.29136893091082,71.57216738136097,77.99899790596066,80.01493059909505,67.87915947652868,66.73297279079667,71.21682691049203,82.92527546734657,80.28548407245594
2021-03-30,82.16712251027072,71.80881622189915,69.5206954315063,79.37576363983504,73.6450882081052,71.13398686249077,75.11307836979421,73.94562903938112,70.27890068177065,74.70061010127618,73.35748751023266,75.323226882271,74.57662163284508,76.59969742191196,68.0744554688508,77.33039853491694,72.55667307434503,68.0697331170994,69.34144708819568,71.95147972307639,78.19520245805883,80.58068554225986,67.96540067960932,66.85899256001531,71.35296575488877,83.43574905196077,80.6689683360317
2021-03-31,82.45614085649771,72.09548445177845,69.91364067967301,79.65607239571646,74.04148429633435,71.5558238879518,75.57465811745587,74.2240517650194,70.64304264901449,75.032157584272,73.6527171401806,75.6260094151863,74.87431134779155,76.95125535973676,68.36141980727507,77.66025859571549,72.79501215801753,68.44379333201876,69.68388991489644,72.49612369600857,78.56836805668088,80.95740753609635,68.45669961853532,67.23912606148025,71.68205718424204,83.68819401854691,81.08092359256442
2021-04-01,82.8925724965901,72.4740293108517,70.29823686415808,80.11864372181823,74.5846072189381,72.06279623296476,76.22527126115737,74.6299811531446,71.23597300333614,75.46816278667555,74.05958488569227,76.08174875487425,75.27406120346298,77.46023027322342,68.79986609305298,78.19278504395874,73.53349584800864,68.89750118696121,70.03022856417411,73.45474837943944,79.18374343124802,81.55514833570429,68.81752229553446,67.47799888685154,72.10048648826131,84.10774578067995,81.6223854323469
2021-04-02,83.38766557324522,72.90020593660813,70.72913359364695,80.69133016310015,75.28457213408898,72.55083679359387,76.96483669289861,75.07173991098334,71.77836393224068,75.93560473439253,74.46672687102873,76.64994305524402,75.67240955358227,77.94703069830102,69.22560706672981,78.76726735637607,73.7587909094881,69.42004747271595,70.42648905616693,74.22122299097536,79.7335947442849,82.14592674499998,69.34941296807808,67.91985775952638,72.52464487650273,84.60774578067996,82.22437247843774
2021-04-03,83.72281350343246,73.42781136271792,71.1731215595614,81.17268940655612,75.71451519907623,73.04211833893926,77.54486073539039,75.51086989603382,72.32878953207664,76.37833909557702,74.82764276182984,77.09729873277134,76.10323415397319,78.45528993811378,69.70282998776027,79.2323601139248,74.37422449046434,69.87775263732507,70.77656721345178,74.9005353326908,80.31057470412885,82.6404358287754,69.77624590477636,68.39382076304253,72.93196751629296,85.03133372318993,82.7611720951394
2021-04-04,83.72281350343246,73.43929744474025,71.17521545627899,81.17682063982164,75.71451519907623,73.04211833893926,77.55800530018432,75.51587176202982,72.32878953207664,76.38745287624346,74.82764276182984,77.09729873277134,76.11508462048643,78.46886138723364,69.70282998776027,79.24590978453523,74.37422449046434,69.87794822726157,70.78030672145897,74.9005353326908,80.36817937169941,82.6404358287754,69.77624590477636,68.39382076304253,72.93311147015466,85.03133372318993,82.77423752379575
2021-04-05,83.72281350343246,73.43929744474025,71.17521545627899,81.18341655842133,75.71609014045224,73.05453734340175,77.55800530018432,75.52234113370177,72.32878953207664,76.39652387646517,74.82764276182984,77.09729873277134,76.12105299072456,78.46886138723364,69.70282998776027,79.24590978453523,74.37422449046434,69.87794822726157,70.78030672145897,74.9005353326908,80.36817937169941,82.6404358287754,69.77624590477636,68.39382076304253,72.93619321097471,85.03133372318993,82.77423752379575
2021-04-06,84.47501781782084,73.97989113960108,71.62656306780949,81.90860346400396,76.43530323020926,73.66129477633467,78.46601748650461,76.03555409104689,72.96542852630351,77.05254606052283,75.42417988637892,77.77435944300385,76.6697502716778,79.2443622282807,70.07064184087157,80.06868200825662,74.86083924435859,70.3845714305119,71.13054119331356,75.8893319306928,81.4330961224884,83.54166416288184,70.23496951401826,68.89382076304253,73.4737341031545,85.79167163147359,83.78253883722797
2021-04-07,84.71144945791322,74.3154485297992,71.92839614787215,82.14861791411734,76.61297232216069,73.98151899490468,78.73995252465994,76.27879410246997,73.32088801744976,77.31505918270075,75.64483363980656,77.97534434166671,76.96067521357311,79.63687306242657,70.33515944980095,80.34250926392052,75.15077788999615,70.67531781700856,71.530853822453,76.48982327855514,81.863866388681,83.87132115551798,70.5212107170989,69.22595934841428,73.75477521918978,86.01122339360663,84.04833666292502
2021-04-08,85.00794872770389,74.67808508030332,72.30242639607468,82.45865893328917,76.98939798948663,74.4166663575562,79.15517100732201,76.61003960431077,73.67802840545211,77.65779337641276,75.94095441873233,78.23641290540242,77.29880389286485,80.0489485717029,70.63845369398288,80.73477442940691,75.66063795666697,71.02955890073342,71.92337480643863,77.16913562027057,82.425112323658,84.26920896809767,70.88061898348128,69.61627351564167,74.09332502174587,86.27263416855394,84.40945456519958
2021-04-09,85.40742980129126,75.09956228262958,72.69401247006418,82.89447512232023,77.3515683589442,74.83012201891488,79.62004617385843,76.98747588925991,74.13100691075712,78.04208850853973,76.25484206365265,78.61604355035549,77.6954875108351,80.55001399791553,70.98993564133652,81.17210377852042,76.0622965350538,71.41829892600906,72.32353112100834,77.86128569216551,83.01348725742115,84.73429014856507,71.30745192017953,70.03207816456741,74.47255044461014,86.65391232653224,84.8326235154217
2021-04-10,85.62874422816672,75.49776335953229,73.12582744021721,83.36590284639827,78.65261437331807,75.2517564875934,80.77737964880937,77.41071456155485,74.69938058514256,78.5357285116178,76.66574836873615,79.22816999782974,78.16915977088257,81.0009056463434,71.36748891184163,81.75299396172004,76.45566222150647,71.81586316702433,72.47703615716097,78.55907519859176,83.50969216149838,85.13290600912006,71.7342848568778,70.49992235193042,74.92836363188488,86.92018920196782,85.4521747338083
2021-04-11,85.91310808853716,75.76862543993468,73.4806416180949,83.68443945408289,79.12166609212638,75.66390604394645,81.21311387626893,77.70355916737766,74.98438944197564,78.90573955811126,77.12809555694896,79.63116204594724,78.50098913327231,81.2949142326183,71.5838188175993,82.05506071613323,76.66465137155983,72.1355791268572,72.63054119331359,78.96021817891094,83.690757888781,85.47005519661421,72.12052605995845,70.89992235193043,75.26379963859772,87.20294673009035,85.7746241270614
2021-04-12,86.18675678405889,75.85876656653892,73.6385961278368,83.92487704327817,79.51749236319972,75.85875652078836,81.56974298880422,77.86611745045016,75.13354250360318,79.14598655007123,77.30878984342856,79.8354141307399,78.7216142729484,81.49919787910613,71.69685447917502,82.27955998997476,76.7691459465865,72.28318958107997,72.68046303602874,79.27419888940963,83.80627393202016,85.79950287424259,72.22558379580381,71.01627351564167,75.53049796319583,87.49442712002174,86.03077436940508
2021-04-13,86.43882456378086,76.1753768942243,73.74590309728057,84.12047751750465,79.95579306426956,75.9838539169856,81.95041844118344,78.07147660166343,75.54872426662308,79.35197211383971,77.43668473397395,80.00002960821578,79.02018244840689,81.83251745627395,71.80989014075075,82.57459961651789,77.13421542333784,72.42274198369267,73.32758325815499,79.79472626309969,84.22525596928779,86.08895445358641,72.36617552942145,71.18411770300469,75.68590283694381,87.7085984824531,86.30578411074164
2021-04-14,86.62266949773864,76.46038083470523,73.8828911279035,84.31108058106007,80.39555692381072,76.15287018928308,82.36814263534158,78.25174071636334,75.86010223971472,79.64794407451686,77.63510302138319,80.19866108830716,79.28783458751545,82.07361850174706,72.0389253586095,82.79331595924991,77.36242973630523,72.61124474961231,73.48155723801678,80.19971406517415,84.48294348058182,86.320044788778,72.53360019973735,71.41980607773071,75.92340992960565,87.85001129697478,86.58205935909756
2021-04-15,86.82757642108355,76.69665212582207,74.11924798477725,84.55460446307934,80.88745474195916,76.41126648389088,82.83371206908598,78.49015664444411,76.1316393144831,79.92431574596392,77.85336641289393,80.41995526553805,79.5889702849904,82.31813444673477,72.27770199386205,83.0411042933606,77.60984122487918,72.8958524099643,73.72773957272473,80.60919832146072,84.74063099187585,86.58812859574975,72.82854246389198,71.76161326860985,76.21527272276283,88.05001129697479,86.8704200504832
2021-04-16,87.12757642108355,76.9806636321001,74.39066948888319,84.82821980031471,81.38116330773397,76.70768327764827,83.26945656681409,78.75209806105255,76.4583758985614,80.24148842692408,78.12171885350412,80.70406646481875,79.91324654277616,82.6009575640603,72.5291839412157,83.33747977599873,77.90984122487917,73.13881946134308,73.93163539530163,80.96169222249794,84.99451072187013,86.90776697227551,73.10102487005324,72.03559349939123,76.53667058324123,88.32738842539564,87.18868150302649
2021-04-17,87.21684720479888,77.20882560121387,74.58254541200527,85.01840485637477,81.81832412719739,76.94674043369407,83.65306094469368,78.95174438904404,76.72070415167944,80.48304618929015,78.30778450975419,80.90449214889858,80.1745793809847,82.82073072857453,72.71977287329655,83.53513411727259,78.17878418030227,73.38502205902454,74.1817135525865,81.31418612353517,85.1869874596541,87.07066698789177,73.26549087228098,72.20400142880496,76.7778876526783,88.43276882509731,87.38832237179233
2021-04-18,87.61039008262453,77.41764183234707,74.8205060058738,85.267182877245,82.15415735412037,77.14865688488881,83.95711624424797,79.1649899033311,76.9055349591255,80.70807905035034,78.48097536274757,81.08481971804427,80.41581183610182,83.08053857160301,72.85854950854909,83.77324010379154,78.35704469079184,73.5689947742322,74.3779740445793,81.58401420896404,85.32581743649938,87.47766251719331,73.49596713420787,72.5615788140794,76.97425264532966,88.83528136709317,87.73685504608328
2021-04-19,87.91582998381804,77.53048711312601,74.88242370113663,85.48236140300433,82.27216382280616,77.25032363993668,84.09348963214833,79.29858257606675,77.02809811670575,80.85561450042486,78.59630979020768,81.19577099644592,80.56819313608338,83.27149894277773,72.91036180537738,83.96778723297304,78.5131516466832,73.65495422357903,74.47813035914903,81.78401420896402,85.48330705791109,87.80389825330957,73.63291554259689,72.61367003431235,77.09989620458619,89.17996854280122,87.99840090730117
2021-04-20,88.06841668995267,77.6001992805116,74.94919138923812,85.58126782299802,82.4025817841833,77.33652779448558,84.26141029087516,79.36608022674181,77.1259730142457,81.37548903399606,78.69395475359755,81.30893209490766,80.63227339287327,83.42124173402,72.98462083170055,84.10140323839694,78.56056313525714,73.72014598367484,74.47813035914903,81.9934984652506,85.62178901954199,87.99635245915776,73.67350727621452,72.71365280704713,77.16899431882456,89.3128617472543,88.145642923656
2021-04-21,88.17332361329757,77.74141609204422,75.08907860168753,85.71816280665581,82.65134339695345,77.50876930685295,84.50760152303185,79.49838086821218,77.33665183806411,81.54177892448907,78.84123700081373,81.44985799029786,80.75585142078211,83.5949375556737,73.12339746695311,84.25199593621917,78.71446900115731,73.89909664976284,74.67439085114184,82.31582045171669,85.73350673814141,88.16443626612954,73.83291554259688,72.87182838890274,77.30220123210005,89.41286174725431,88.32153950522341
2021-04-22,88.35626722909646,77.94016438043874,75.28152322379019,85.93061498429987,82.89677669681167,77.68400351986534,84.782858449854,79.6897818527504,77.55675924531069,81.74596454415827,79.01820107063536,81.6592634709361,80.94987994422219,83.80249609516342,73.26217410220566,84.46210219813968,78.93082344515435,74.04087606190957,74.8244690084267,82.58564853714554,85.94899393015042,88.37124294072783,74.10034021291278,73.1554772251915,77.47439467949985,89.60824316674316,88.58047511925803
2021-04-23,88.47215580621439,78.17305380832374,75.485464715356,86.17460034887888,83.40316510993014,77.90921545815158,85.23705436180111,79.9051143457724,77.88873651299927,81.98750428410109,79.2275900061992,81.97643443511953,81.13297830316175,84.02207615758621,73.43972737271078,84.74082538494201,79.17691757925418,74.25389001119225,74.97828667371876,82.92530470800327,86.12987122421076,88.55032693736062,74.2865814159934,73.38149699441014,77.66585520223057,89.73317532857789,88.85639283202433
2021-04-24,88.57706272955929,78.33804385867566,75.59626784702638,86.39313791577186,83.71268228514876,78.08590929358098,85.55221320049834,80.07862129206026,78.14041193450512,82.17942693975286,79.41009441867209,82.21312342209951,81.2803561857653,84.20699599578961,73.63972737271077,84.95421723154794,79.34586053467727,74.44072730325787,75.17454716571156,83.19513279343212,86.33755729713585,88.69877236780667,74.40539794875814,73.46570957274963,77.82994844554985,89.85579820015704,89.08128797597959
2021-04-25,88.71401329606432,78.44287784703695,75.7387792051553,86.54192750097017,83.8904843217829,78.23085566346501,85.71150633628801,80.19433503435393,78.23324460738714,82.33663940286702,79.54148663682237,82.3541025482371,81.38490955560351,84.35654216540645,73.69153966953905,85.10164207025501,79.44551931076455,74.54996732714075,75.2282085164339,83.3694573330731,86.42234796199475,88.86640440577362,74.46480621514051,73.58204350919564,77.95997977627052,90.01669467589095,89.26110917364852
2021-04-26,88.8504449361567,78.51274018019743,75.79945994397731,86.63500398662568,83.99077271495536,78.35574304469844,85.82191437850561,80.27358850802833,78.33512215233608,82.45000451598567,79.66127400399373,82.44250534347364,81.47894317806058,84.45874186017664,73.74335196636734,85.18781444088248,79.5174381990486,74.72186582062045,75.37454716571156,83.53478896428985,86.48782713571265,89.00222676331587,74.52421448152289,73.6662388602699,78.04598772876372,90.11362356644484,89.38233268744195
2021-04-27,88.92990187318225,78.62850681286243,75.88522856484704,86.73625937729436,84.14614852518251,78.43922968334662,86.01236681089624,80.38073234379745,78.44045325858384,82.57008392990176,79.72903317972263,82.53178150263655,81.5794823269042,84.60612610583041,73.80457533111479,85.34478493742223,79.65869653420903,74.81238676556282,75.42462532299642,83.77444513514756,86.73756017387373,89.13937595081003,74.68658141599342,73.86567511821916,78.12894903117996,90.19638109456736,89.53120093471854
