,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC
2021-07-29,61.44178785262223,29.77228986582587,23.75192819257648,48.29034883280188,40.63266436584395,34.224073115571876,42.67732487430188,28.917358206753068,36.80777309093667,34.92945741069522,37.023284137833734,54.90135314423312,37.58782612744694,49.881412736074715,32.376117063005246,42.11797660121196,35.472957129407135,39.46058913897672,29.999278973424456,62.96549068312801,45.81805772312411,61.00839563583661,42.56425086329548,41.36665886435196,42.19387350630688
2021-07-30,61.61605749208342,30.21410323135127,24.127950549764403,48.63152678087,40.88372756784031,34.607159916196025,43.01261867262609,29.13680553411159,37.19819763302592,35.49064596171614,37.41963258008735,55.27609940560266,38.004160225591605,50.14588056374895,32.79773136327408,42.43695685341321,35.747593495189506,39.74896801050758,30.470285461678916,63.24148795596465,46.097653882133855,61.413791022561576,43.01289994717142,41.78084751383457,42.502621691094156
2021-07-31,61.79032713154463,30.45407014183133,24.417029417243967,48.936743499949074,41.168009521707404,34.920964207438395,43.274184142654285,29.322557522728317,37.46104692641884,35.72905541882687,37.686824988061346,55.71528051383337,38.310693103228864,50.382276484944555,32.980512086384365,42.69810346142372,35.9833714930847,40.04108234033596,30.872475047204343,63.613903098970255,46.39751468741272,61.778566134569225,43.39629343442378,42.110824292513335,42.85621177189266
2021-08-01,61.93886641046701,30.60216380045179,24.678400641449663,49.283830545556285,41.34157710986061,35.2051934291278,43.59752292029645,29.45226986249231,37.68580525945737,36.00309835649447,37.918225761566916,56.334587583587094,38.527684646628394,50.64839311423717,33.10641068383923,42.98207828435185,36.18777975686727,40.29158857502677,31.176686179944358,63.81284126147788,46.655173324786844,62.02898906361091,43.7515836178113,42.38205364754622,43.183576128172916
2021-08-02,62.08740568938938,30.689775739226736,24.880627770866454,49.472952307520615,41.467725362665306,35.37641398133498,43.76638063677769,29.68187660375006,37.920641765261955,36.1800514083306,38.081226364968856,56.62595106463362,38.77573946307361,50.813920848403,33.793656195060635,43.16814557131429,36.50814797558914,40.44547229570285,31.499184107896305,63.91536155381655,46.8133775788369,62.16987709529868,43.940075980009055,42.90082559759281,43.34421017137602
2021-08-03,62.261675328850586,30.83087702557339,25.038174916094043,49.61830487213339,41.77056775587743,35.638939108531844,43.97359894223797,29.828964486872863,38.15533069535241,36.30569321585409,38.223902612807606,56.7325165623932,39.07550418925157,51.02509459877429,34.01983068263868,43.32231820850622,36.75868612048752,40.625437394389344,31.690931642456995,64.35011067047307,47.037573076285994,62.510953386020404,44.07626963670042,43.257383648962126,43.53421272197012
2021-08-04,62.361675328850595,31.413268556086184,25.346370660128358,49.867475808579016,42.05900903817858,35.91868917127945,44.23302388646158,29.981877211856155,38.53188259123114,37.05146463957863,38.43754199145519,57.1129909121987,39.53590119059492,51.2411848757851,34.17534033667327,43.59014148752326,36.99207493365316,40.84604048473399,32.156411573703615,64.65873338498146,47.37562446144055,62.80811641354962,44.46751020701341,43.54347145320854,43.89011083685426
2021-08-05,62.535944968311796,31.89924823812118,25.722287678729188,50.24028690352757,42.40596372207165,36.30097103685636,44.595488555499045,30.176313121946368,38.93865455194133,37.35594277230475,38.78665054558149,57.56340961686052,40.00176968255542,51.571044422281446,35.29397483100805,43.914086347213555,37.288806628278984,41.15443624758848,32.63262825003757,65.00104337865397,47.738182935205906,63.24693419243126,44.8090507497277,43.95237315158032,44.228375948686924
2021-08-06,62.710214607773,32.14913664168813,25.981467785186922,50.71605884975923,42.68953014591654,36.582861285624304,44.88508485556221,30.428360474354296,39.22683931821558,37.633684494611664,39.2704200383326,58.092190614891365,40.249423620578426,51.85528089967288,35.549484485042655,44.29075674553522,37.51805005436306,41.48614916885015,33.31743892132856,65.33725095015677,48.06028693409255,63.60434788695591,45.198988939767716,44.22593544638561,44.52663146484171
2021-08-07,62.91021460777301,32.76612897722383,26.442864810988535,51.08475269480303,43.08563103087767,37.00420285912183,45.27724601125252,30.650531552451973,39.709482281476404,38.45344684094951,39.60268338894193,58.57711840601998,40.80891421969273,52.17287435171679,35.79591287520084,44.64945310719308,37.83309600857005,41.80290799982688,33.72700758906818,65.73977124249545,48.51643408071058,64.02020975264028,45.69413406257212,44.593260386869176,44.95923776594128
2021-08-08,63.05875388669539,33.02901612438062,26.756589800410875,51.39321361929122,43.29760540392116,37.32946098518163,45.53903203421209,30.781067827125774,39.911869002462964,38.82776867957857,39.84484372763588,59.20109749753762,41.04400684872819,52.371084548240624,35.95246296365979,44.94223595575647,38.00561775713564,42.04988722797963,34.09903908781125,66.00502212583895,48.80372752880168,64.32908121235945,46.12497470729029,44.83146275403429,45.289784899298
2021-08-09,63.20729316561777,33.132128431890834,26.982089544564545,51.589722430201974,43.45429816241205,37.54597665568607,45.7601632985889,31.080871049228495,40.219425256848254,39.05947444181585,40.01210152804393,59.460771550035766,41.38586822807145,52.59105617641164,36.73624764085937,45.129511726263495,38.45327391655163,42.24128048176307,34.51604514971835,66.17743726884453,48.98398363758556,64.51888232435289,46.33372358075562,45.57523295935374,45.50682064119558
2021-08-10,63.307293165617764,33.54570582114469,27.27548914698016,51.91391981215923,43.936848775235276,37.897089003763334,46.027822145717465,31.2477255881105,40.58156601306974,39.2371686181256,40.365655076603566,59.71119025469759,41.86536244895046,52.84743266688413,37.5322546779474,45.3550423220641,38.676006510909154,42.49118809421047,34.93275390175686,66.58566336599901,49.324736101594745,64.89944060559164,46.51995444835558,45.82819664493635,45.83855786308258
2021-08-11,63.407293165617766,33.93856013638205,27.561949798093277,52.21045150908805,44.141433604599534,38.17944033665131,46.29385218763585,31.389999437880945,40.873016457096945,39.67378810182366,40.62488965498769,60.14569934116438,42.20713478453739,53.05849631655045,37.77308545879834,45.57324147500883,38.86178903040808,42.730854425350024,35.27074155596422,66.88818365833768,49.62985220893727,65.21530189077552,46.871447536319224,46.043667842339616,46.1407627779325
2021-08-12,63.43302352615659,34.17410519003139,27.837035991744663,52.479213490015354,44.42097471522739,38.439590175753885,46.55245877852526,31.560169708319947,41.11866698475985,39.97898693434728,40.884482957571095,60.498100294420986,42.44823493200129,53.260823120487906,37.99576277340228,45.91363676705496,39.08663084747208,42.960383866746334,35.5789104079013,67.19070395067637,49.913443568556865,65.5061388899925,47.1978304820399,46.26941716244297,46.385119442397404
2021-08-13,63.755832444540175,34.48115523699273,28.146571345220128,52.85466269691011,44.698853504368365,38.80137710520408,46.921155748473275,31.76799188416243,41.46482279096935,40.357166574581164,41.16847466995791,60.91237612921131,42.80031386757201,53.622822661651,38.20354123113611,46.29787525642055,39.39926409843424,43.27464086112655,35.77362176630295,67.63553423668753,50.2455312428129,65.93568947352554,47.54499851780322,46.68604905361529,46.697734960821464
2021-08-14,64.00437172346255,34.800740820550686,28.486078458664476,53.275570725815065,45.069414704953694,39.20516135963883,47.314460881157835,31.98785895115139,41.81024466414266,40.8550428162597,41.509706315974675,61.56068277743666,43.18234055017762,53.9744559854689,38.44197117987401,46.712798872137945,39.70825177459131,43.61041010381558,36.33906407727064,68.00542908735447,50.59129295163304,66.3346553838908,47.97369401396909,47.08917888806858,47.075788936969495
2021-08-15,64.15291100238494,34.92592959062527,28.73308531758595,53.396257178163694,45.27021922829512,39.34504586359404,47.468611884636395,32.08025220984403,41.96433617333833,41.02476713285111,41.61306033218961,61.74970487359653,43.33450423024893,54.12116710983453,38.597611343995816,47.00119634640122,39.864452268007554,43.78790307059438,36.415686222205096,68.27678239286769,50.815383240551185,66.57477664094883,48.137016742673765,47.26469244449368,47.257678310478866
2021-08-16,64.40145028130732,35.21977748577394,28.972797767665895,53.730027291035945,45.50893288765566,39.60900315028733,47.717397608086195,32.47950086479607,42.34096430353343,41.328709093105005,41.96118752881715,62.27461014703692,43.77901083965107,54.34855826226653,39.96943044983678,47.24765172872673,40.368569048296315,44.020945414116504,37.11712654282792,68.47930268520636,51.09661807276629,66.8907418436282,48.47924975896406,48.06547660898821,47.557744561171994
2021-08-17,64.47571992076853,35.495507921374035,29.113929685390847,54.15453598056536,45.79204906452402,39.923841418984495,47.998047989484704,32.65002425184289,42.64983874745445,41.76260641421231,42.31976879467801,62.62701110029352,44.08508963013086,54.58663855494115,40.096431437232226,47.5195623151844,40.52998967393342,44.333164171240064,37.348510394611544,68.88646694486845,51.35478189439758,67.22161957837857,48.6997608489126,48.28123627470439,47.804799061692755
2021-08-18,64.57571992076852,35.85266197334933,29.525099124023946,54.39744861278403,46.11369797127504,40.246539950223195,48.229128015114846,32.80931522706292,42.9372665760959,42.0708253801814,42.616821283323006,62.9436283199705,44.445242992790696,54.72326935220616,40.223562934714884,47.763334067461905,40.70203667103651,44.512522754858686,37.5759323855812,69.0262566462023,51.615190347422825,67.44457623809392,49.0211320792328,48.51952835677423,48.1452586535375
2021-08-19,64.77571992076852,36.2273516592786,29.79043745070059,54.758560747197414,46.50094093922585,40.469002131445656,48.5304980388515,33.01898887230151,43.254005043772366,42.290157079716394,42.95954955943554,63.2534507134377,44.77056916018488,55.038903496301,40.96479734398647,48.16436508306376,40.95633340490388,44.77177146315804,38.00443789019366,69.56140238021271,52.087732412843756,68.05241158960679,49.358260753105824,48.74302349571796,48.4476991525321
2021-08-20,64.94998956022972,36.6252481953447,30.169083755670606,55.06546046602595,46.791188939736486,40.82317997733887,48.81843752885807,33.23681014993287,43.580772044432074,42.73845370165846,43.231628736869034,63.64772262500175,45.135548982923346,55.27536282598972,41.13285210834562,48.453724655134884,41.210741839842434,45.06555410790872,38.32982396504118,69.86140238021271,52.411334488433134,68.35241192164202,49.7559722154752,49.10309350481983,48.77714286126228
2021-08-21,65.12425919969091,37.00243590741719,30.43533999155703,55.41978115184868,47.09738510283594,41.10794215741796,49.12740717741197,33.43061830005768,43.914913419665915,43.09257061906074,43.556918120673025,64.04326918367863,45.484257675104736,55.54658942983302,41.511362293311386,48.77830225562871,41.454221313654976,45.32917376199472,38.69976602612911,70.23023539338725,52.79411936135869,68.77677351649224,50.065149983575864,49.40286144816191,49.12580384367638
2021-08-22,65.34706811807447,37.15690569129012,30.709829102808666,55.64744083292041,47.27055100021162,41.32264976734495,49.347227367050664,33.536878687225474,44.107179152378684,43.262874060941066,43.75555506783101,64.44481419448422,45.683730736787204,55.74895266634265,41.74753266663867,49.025906860069036,41.61529813373508,45.54308885822229,38.969867628652786,70.3990684065618,53.00314965047087,68.97611021739256,50.367929632336725,49.62470867002958,49.345269669436725
2021-08-23,65.49560739699686,37.264269397452296,30.844002084238003,55.843840783694404,47.384537982015516,41.51352119497111,49.49017570722012,33.794140219868545,44.31650683118393,43.4431088982442,43.918414380593326,64.67777827014542,45.920481292858,55.873793134275175,42.299878728622225,49.2248772985764,41.95485970658692,45.69387079709153,39.25702213418359,70.54137840023432,53.12845215901198,69.16487668673334,50.56738575133555,50.17619545656517,49.52441067916938
2021-08-24,65.62133775753567,37.52790248033856,31.091827157191705,56.10190461641948,47.62611427041985,41.887395932059334,49.77042242388324,33.966679273201834,44.606307929333035,43.86669098343653,44.12221650028478,64.95988640335561,46.25588608076859,56.0612496264658,42.4191422947718,49.391537704062486,42.1585178450637,45.972168136854926,39.41199584616914,70.7786478092295,53.331749837454545,69.34684134117802,50.835654021379206,50.342163292502825,49.8063538162794
2021-08-25,65.7213377575357,37.90702711332306,31.394867678949083,56.35462726446486,47.919951771129696,42.1351716793817,49.97349593703295,34.11366045341796,44.878601948322576,44.01520525963191,44.33086593386141,65.251816930033,46.575052702073755,56.262239072552205,43.02706336075187,49.663829698074004,42.3344434682167,46.15309339682664,39.82426772916802,71.15716537440483,53.63610984089452,69.7179432005334,51.082337566836244,50.62822119693203,50.052525972260604
2021-08-26,65.86987703645808,38.124608927506124,31.62463260160509,56.65489515582942,48.1295499732676,42.372526112604525,50.19054620545958,34.2685072016855,45.090684139401915,44.207063077537,44.59760313140643,65.50267287248401,46.76937013505829,56.49699670158698,43.12594251423409,49.95839477951449,42.50630161372535,46.357156755265976,40.083643438862794,71.46326779657456,53.88442312566195,70.04929625241961,51.39238782349568,50.881630962791,50.29116102742487
2021-08-27,66.04414667591928,38.390282727491616,31.877953880164803,56.97793079427775,48.352628136345665,42.6501255322725,50.477134697585335,34.435799578225314,45.36681543399998,44.62261565088404,44.851418519308304,65.87741913385355,47.045026455753174,56.78730695785408,43.26103912661107,50.23019267436547,42.72724576213757,46.595310619444994,40.29189213174675,71.79947536807735,54.162787746146286,70.38168361492328,51.699194657003254,51.135264648554596,50.53557801474806
2021-08-28,66.29268595484166,38.65797166320195,32.132298940480496,57.25845914834517,48.626837889649316,42.925617952827345,50.73422221256223,34.570001462974325,45.613614726646574,44.81473348852819,45.07124514713,66.19531100064336,47.31609239890207,57.05969370894946,43.58492676133204,50.50007474678376,42.913344673474796,46.795698904286766,40.574817277374514,72.10557779024707,54.42993884882844,70.71303616875666,51.97400681534178,51.36946263478852,50.806772959720405
2021-08-29,66.39268595484165,38.81797659217042,32.23936560627703,57.49068850690107,48.79690963694497,43.033052527216455,50.91192097942432,34.71804682007269,45.77706297450559,44.996233648539736,45.25054813223981,66.5074747789972,47.475291194957,57.25083612749532,43.73487514501166,50.72876914948256,43.09993176832983,46.93190936299882,40.81416206733437,72.33820323191883,54.650192781734894,70.95495884309709,52.20758691534023,51.600320281119224,51.002016357383994
2021-08-30,66.54122523376404,38.909662793956485,32.306834829564,57.686061389227106,48.92312149612011,43.118130165240025,51.03308616770287,34.92094491199523,45.95344448355478,45.134659856835775,45.38651309600894,66.80747477899722,47.659113943119536,57.391680290366175,44.18477196199779,50.930539740802814,43.356883634423106,47.047853549987934,40.97786420179776,72.47693109576028,54.79374325619105,71.12823445827124,52.341722139337776,52.0308400469028,51.15298619716874
2021-08-31,66.71549487322523,39.00502333446432,32.61526005079151,57.96769416879398,49.160902391212296,43.56167241928587,51.29882375473473,35.07049976033186,46.17745650505812,45.30168652045024,45.592623923894,67.01320286743317,47.875337399919694,57.63287878216601,44.26541892224896,51.130756755246544,43.54152284056077,47.3251977330066,41.04911938157127,72.81778263458651,54.96869611017107,71.40066399437931,52.571410825898475,52.205639877138246,51.38819052859145
2021-09-01,66.78976451268642,39.54313163927275,32.82648714239939,58.20294578712862,49.46184367080891,43.800258541985755,51.49402980573386,35.149702981603724,46.48209446435142,45.79696755723671,45.80489891317333,67.33109473422297,48.277258515966366,57.842300441637164,45.022528765779725,51.3455053844772,43.676344702259215,47.47338880019712,41.45801957762111,73.12388505675622,55.2625364554705,71.7320162161775,52.84603314654256,52.433351637730006,51.65747364424789
2021-09-02,66.88976451268644,39.69676305976123,33.00695702040562,58.48519055840644,49.62394146554761,44.014408878239365,51.67069592730711,35.30896487148379,46.66304203335939,45.99635591301051,46.03578238288337,67.55916813077187,48.4356208981352,58.026712366963395,45.12128210671043,51.55186108830557,43.832257695820225,47.652865395631856,41.53490682512195,73.33356960875699,55.4090725235992,71.95383401119201,52.97317298676793,52.62679198931002,51.7930129847848
2021-09-03,67.06403415214763,40.032510489980965,33.19704543665799,58.745962639674005,49.88795778627161,44.206055131028776,51.87479425256331,35.540370966883735,46.934890544690994,46.33879589930546,46.29242486663256,67.79424426286953,48.70709963588927,58.25329131442778,45.396364784180314,51.858698794651836,44.103280474012,47.859305248025365,41.93488244256507,73.77229747259845,55.73133660516571,72.40208307336245,53.27488714217718,53.01758750769719,52.02233651226857
2021-09-04,67.23830379160881,40.24758891896057,33.39740993529896,58.96522438921886,50.107706770569315,44.41774366812557,52.07025198300828,35.67162943922362,47.128520388166294,46.56337240127397,46.479329463957356,68.05973517640274,48.91919441762878,58.4214463213524,45.49404436416071,52.08164792001936,44.26042664216481,48.04689022880793,42.114752024431304,74.03861019343434,55.971266344835506,72.66053143802233,53.586852968256835,53.20477400935493,52.260898231139215
2021-09-05,67.31257343107,40.36847344888294,33.47540160431145,59.13133223878117,50.21418907636784,44.485427457239865,52.17834395112121,35.762098004234716,47.23143994998098,46.71484767582815,46.62801403418522,68.22650073704877,49.00189821722093,58.520418768146946,45.52824011370636,52.29545029339182,44.36909140818681,48.14474618118232,42.199998126335736,74.24365077811167,56.139938588840984,72.89225552890885,53.750441565224264,53.33687019773256,52.40187889624833
2021-09-06,67.46111270999238,40.45041483725199,33.50543183040438,59.31644016219033,50.3139963256439,44.56220145905424,52.28528339702769,35.833679097817495,47.31151022657963,46.826008453040245,46.76490486762,68.50133577101741,49.05557013576679,58.66268215106442,45.53851188957878,52.47169131628178,44.44514390019075,48.2386107585549,42.321968497167305,74.37627621978342,56.27513591013347,73.0842299547556,53.864598326683065,53.44115484540528,52.53280832118873
2021-09-07,67.53538234945357,40.51593561958468,33.53491439215864,59.45201644376987,50.36430427615933,44.59916073591044,52.39574614757649,35.9879177711058,47.447848878129484,46.93382059654573,46.83670079272299,68.60904610804815,49.1974709732746,58.766318743075985,45.86576471848693,52.59225075334297,44.6567759938695,48.30527576440853,42.43517856821192,74.448691362789,56.35500853441502,73.17403123276664,53.93669836871282,53.789394386076694,52.623307081095014
2021-09-08,67.63538234945356,40.77950989943786,34.00838266636317,59.70158514297114,50.77855274923387,45.10717337865018,52.6614888333538,36.11751525763172,47.76686084389849,47.06061636574743,47.08383654624885,68.97564479459777,49.60871103431303,58.96174391045619,46.67484465504642,52.738117665784856,44.82573595452565,48.568917001412366,42.75082289308389,74.8207098884407,56.601565071261206,73.49717579199816,54.17147302807924,54.03591048332692,52.857873675820954
2021-09-09,67.66111270999238,41.030241100289516,34.157615837656515,59.854798514700654,50.927114864846324,45.24784099866652,52.79379598453953,36.22011058871339,47.91614105226849,47.354489635139466,47.204153568700235,69.15902757492078,49.77962226544363,59.07080774138289,46.747526500403275,52.91103685439855,44.939195600237966,48.68119534944243,42.862593309886535,75.05333533011245,56.80715090485187,73.71407249383536,54.359570750816744,54.14322813622718,53.018172568268874
2021-09-10,67.73538234945357,41.17883847184498,34.31326092971852,60.05478332483894,51.11089437993366,45.41230027516884,52.971980284541274,36.30223062384068,48.07836031909075,47.4978475667356,47.3857693941599,69.37119135327464,49.93844779808559,59.23947385353875,46.85890536375196,53.08733651153629,45.05642488107324,48.820854932670066,43.023777453415995,75.28344047944553,57.019569504098925,73.94013310899128,54.56142689439766,54.30006241621396,53.20098262134439
2021-09-11,67.83538234945358,41.34695174987383,34.48468111476966,60.2256362057015,51.307217677647785,45.58469309352815,53.121326625139496,36.436605349018,48.23808851449625,47.67070945057967,47.54615128315578,69.57119135327464,50.10905471459741,59.37921259499022,46.9599320391348,53.26128306027066,45.20104337838876,48.962463002875616,43.15494383656153,75.51712775860965,57.20243839399246,74.18168457831379,54.75499162893031,54.481163803004264,53.37293000067203
2021-09-12,67.98392162837598,41.46510586798176,34.5839025039382,60.387400790086744,51.429668065976195,45.65654111060623,53.22522621033232,36.51707940801148,48.334916553117615,47.781046862668866,47.63735866172771,69.82451848845398,50.20367885805832,59.49085551359871,47.05085077525839,53.453702248882784,45.29807250545596,49.07106290466147,43.253703103422644,75.6859607717842,57.36117596289875,74.35599533419341,54.87149555253916,54.615736088692,53.50124057887396
2021-09-13,68.08392162837598,41.53900818856708,34.62675018938934,60.49862025284733,51.5250933916739,45.71857891807641,53.33157802548373,36.65956268313473,48.45141801085551,47.913466556026194,47.746366975771956,70.02522608993594,50.32186575529599,59.57547556530086,47.264472658959555,53.58112213044273,45.474763873867246,49.16209590712366,43.374679421472656,75.71606592111728,57.45359720264649,74.43210808785595,54.99547963373202,54.829330104195705,53.630425859300274
2021-09-14,68.15819126783717,41.711627817538705,34.859829222589404,60.712335172396514,51.76365387050662,46.05248468878757,53.548393009867134,36.73836498981842,48.67191394555938,48.113432393604164,47.886737698601394,70.1769194417106,50.56802718277062,59.7913359028047,47.34836953105193,53.732683384343545,45.61115195010278,49.34829950962904,43.524422877834304,76.12323018077936,57.65279435462595,74.7379596566029,55.18447092331648,55.058312568814124,53.80555430833865
2021-09-15,68.18392162837598,41.96343410853875,35.0535741569713,60.87670871773481,51.9757143932939,46.21946715150309,53.68751239905883,36.854450760738416,48.85139668596497,48.28128107618458,48.07303886711914,70.37691944171058,50.77471943399096,59.89731943782188,47.87590465695522,53.90356914293812,45.73188562305232,49.4751110225969,43.76777800638583,76.32323018077936,57.86069747687468,74.98801121460905,55.36748639195118,55.18191852856882,53.96568668459825
2021-09-16,68.28392162837598,42.106418680150355,35.18421298767425,61.053454788930765,52.136713071505234,46.37555192094339,53.841361763689775,36.97733035063605,49.009494730012854,48.43080002344975,48.226986326287566,70.57119135327464,50.92775446691096,60.04631170509194,47.9599320391348,54.05110882346396,45.87451062889902,49.602024867115915,43.920673581581326,76.48702260927658,58.02136625942134,75.15562349258764,55.507976021774354,55.35823034332592,54.10346965909731
2021-09-17,68.43246090729836,42.25436894245583,35.3094018235781,61.23286201043755,52.31971808079731,46.498356125496464,54.00050860799063,37.0696666692837,49.161242532538765,48.538887883656216,48.36248283223211,70.76100982351556,51.087042327194375,60.20038721114348,48.18955685475605,54.229786907553034,45.998470216252954,49.725760965663824,44.086061911633884,76.71712775860965,58.22925473118576,75.38168410774355,55.67450660387481,55.53971247888588,54.26607947581991
2021-09-18,68.45819126783717,42.45423063912219,35.488601954895145,61.41425960149324,52.53449147966362,46.67487141195486,54.12598042350072,37.19391922860501,49.31284183390032,48.72111699788512,48.53794215903658,70.93668226680786,51.25220002023477,60.321301392476926,48.35201400980795,54.38859681685931,46.109133458572416,49.86318985871088,44.21252963695663,76.95081503777378,58.422368955233075,75.62323557706605,55.83357146070536,55.657747468690495,54.43223832513443
2021-09-19,68.53246090729836,42.5519466861281,35.54200341553339,61.575219052777314,52.61695969287665,46.75100057898399,54.230030099303924,37.27157179660405,49.386138504471305,48.826905501395835,48.64338178667083,71.15175447567923,51.32337376675522,60.41129146798334,48.39982863062846,54.54114958781689,46.20177872886745,49.962976389075166,44.298542856442616,77.08344047944554,58.561159166514855,75.79018419642718,55.9617840932977,55.764452522430304,54.575077163857024
2021-09-20,68.60673054675955,42.615416779079275,35.592823262818094,61.6930736576248,52.69964477526838,46.83236426321382,54.3319112464562,37.371462002539,49.490050620404595,48.90733210128057,48.72291821423866,71.37409978379218,51.453525114192644,60.51133973836475,48.675827257288105,54.65478258030841,46.35001231862345,50.04200375822844,44.41710610783866,77.18596077178421,58.660240090294494,75.9060460895941,56.05436419708181,56.003021045454304,54.68945330193643
2021-09-21,68.70673054675954,42.740995407615856,35.76202765694839,61.86162807205506,52.89645644516021,47.07363127335715,54.50047941622289,37.47350638775481,49.67476888784696,49.06144032855578,48.83932418389459,71.53386260888944,51.64715503426676,60.668776135328805,48.71096625769686,54.751886075103556,46.4724938152492,50.189100594560415,44.54269655406022,77.42070988844071,58.794488780591216,76.07214868485427,56.221133352488394,56.16933877772618,54.85489889115619
2021-09-22,68.78100018622075,42.90724012873184,35.874747555132345,62.00296226686234,53.02179164317709,47.19180723499462,54.61879659041778,37.54098522090611,49.79801313300112,49.18380280476479,48.97887489766757,71.64029829880734,51.771100119306396,60.781530528250954,48.944018580813974,54.852649425033896,46.55245904289264,50.286959256492686,44.68403248061508,77.51460746627099,58.9397992364726,76.19084752300944,56.334955355485846,56.28226405863512,54.962526383000146
2021-09-23,68.85526982568193,43.02308725416306,35.98466981955844,62.157963228443556,53.216949940282625,47.29189729804986,54.74431284337335,37.60851104193193,49.92491942974909,49.277310927261716,49.134841018565,71.74510020532054,51.900548604903335,60.94597714358834,49.116747511738296,55.02170761103659,46.64640087054379,50.377445223531765,44.7964431393542,77.74829474543513,59.114066884096445,76.43239882631435,56.412517545581984,56.41100141111567,55.064445865932285
2021-09-24,68.95526982568192,43.204987953902105,36.12407848039763,62.25616805038977,53.32749571746734,47.3908879482032,54.84772039463078,37.717351767897036,50.05342110249161,49.41511417946159,49.25185624552576,71.91702680877165,52.042222549996914,61.017103260188605,49.30882948241145,55.15044356221503,46.76310559907122,50.47808904508334,44.956056574369136,77.84829474543513,59.24109218728367,76.58245071635572,56.56835321319745,56.56052030822066,55.18830752160219
2021-09-25,69.02953946514313,43.31497414436053,36.23743631772821,62.38930391610205,53.48600680183465,47.51293039598377,54.96504766887759,37.7666344791971,50.16211716002005,49.52811318801343,49.338857488644535,72.08251772230487,52.1542156878694,61.12956219598936,49.38155841333577,55.2873302846827,46.83132771596663,50.581169468218526,45.050623464755475,78.04829474543513,59.3959558864058,76.75742493735264,56.71008114164824,56.64104277345035,55.3251782428732
2021-09-26,69.1780787440655,43.38800817362661,36.27545624248169,62.512023242617566,53.53627704044813,47.55764522539748,55.04686415218349,37.814853010619764,50.23305109922782,49.594653955889434,49.436745409504226,72.26017241419193,52.21914238626473,61.23161898410121,49.437207638963386,55.407347428849484,46.8922740383517,50.65679016844202,45.12284472022423,78.15081503777381,59.487727841109844,76.89831258204009,56.79421888848531,56.744253878991394,55.41848752698787
2021-09-27,69.1780787440655,43.4257862360683,36.29952029030543,62.57341578290007,53.602197205988666,47.59185266835531,55.10961960028945,37.879170390331566,50.297303831689625,49.69077260856084,49.498631476584706,72.30040958909467,52.289846804714315,61.28134860881862,49.57128964988965,55.48787136597144,46.992345079741234,50.71450749997744,45.21335989459038,78.21712775860968,59.5606918157856,76.98178691920322,56.86253116970123,56.877965773239495,55.48601600838897
2021-09-28,69.2780787440655,43.4898893848642,36.43694941361405,62.74136341226231,53.76609110823269,47.81287143196599,55.24170323077666,37.98124470136329,50.42003929782637,49.75239047122958,49.61494247074497,72.44800863583806,52.42012907161468,61.41744209314598,49.607593406549285,55.58401494031344,47.0881481956718,50.8683548715798,45.26615310840864,78.41818959610205,59.671720486469724,77.13136382414392,56.97368495157851,56.97528425628724,55.636998442142904
2021-09-29,69.35234838352669,43.63492745987258,36.51016982350231,62.82886105862671,53.882423393851,47.855428838640094,55.315738078057834,38.022471336899194,50.509505764270166,49.89543216200054,49.6970433307744,72.537827106079,52.52135870835534,61.51160760611366,49.758843105646505,55.68279382311869,47.1401765809864,50.93418486785341,45.38909735507783,78.55187687526619,59.77886501870521,77.24788968048098,57.09029095046154,57.05430233335579,55.70478967940244
2021-09-30,69.50088766244906,43.726750963136844,36.60633408119063,62.95787750551378,53.97859833744053,47.955428838640096,55.434915259055714,38.069893901755584,50.62092117061049,49.96857019828937,49.788795562052826,72.68449997089965,52.6280350253187,61.63249508555616,49.85084317350123,55.800394221250365,47.21032858503394,51.01916551908007,45.47037028655617,78.65187687526618,59.88676293891231,77.37291545948405,57.2017596110915,57.15987882703994,55.80081575726767
2021-10-01,69.60088766244908,43.812694366200965,36.676401496015764,63.05249442576348,54.0616466270204,48.03623087827938,55.530804116240574,38.14137668374679,50.697866546388575,50.052965751793,49.852919277848045,72.79666374925351,52.70564345388065,61.73512050462562,49.873494732360044,55.88760068712141,47.29232239186758,51.110118313558665,45.55197860667052,78.78198202459926,60.00571809990628,77.4989758811398,57.28781621597556,57.22980152490251,55.91292312654584
2021-10-02,69.67515730191026,43.903475579619986,36.75227623248108,63.132607642759154,54.14534150080664,48.10379451800169,55.59852120583357,38.17702323867465,50.77617618790658,50.121797789000254,49.92647319801861,72.87431844114057,52.777284054063,61.8138559721169,49.98039365708489,55.96909565058842,47.33764384775515,51.1479821896444,45.65408719574428,78.88198202459927,60.0927290735123,77.5989758811398,57.38464471314423,57.31656369561544,55.96879643979631
2021-10-03,69.74942694137147,43.966653863434445,36.77869697101316,63.2205452357201,54.172326075848346,48.137021722100975,55.65448090536168,38.21265747407336,50.82523165797461,50.19225194960881,49.99845209376036,72.9577012214636,52.819459922469946,61.88130699858369,49.995210611136585,56.05993380466023,47.383494426156396,51.21080939091029,45.71600638154767,78.95439716760485,60.1435904671083,77.68877713166826,57.47317126417659,57.375697903814306,56.038098331511755
