,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC
2021-07-29,61.329687890345824,35.070611651655845,22.903318859945475,48.232225159691374,38.53876726195399,25.19902218703985,42.95210858257864,29.81950690588884,41.29534580841224,36.14893728028514,37.837119812461594,54.35034331345986,39.100256107651305,53.30401881293709,15.701142858796892,41.854587746548944,38.039426042694636,37.99727864563545,30.4093833712649,56.22707802785857,46.69402057996558,57.80788517725134,35.6104661458938,39.98884954740252,41.12994490541463
2021-07-30,61.61137060357722,35.54068366342371,23.258642248618138,48.55757280084805,38.811664005058745,25.563021869652935,43.29666217989334,30.144955743938972,41.65144320040375,36.57997093419031,38.29137958698239,54.71757868446881,39.46268563426927,53.66830617172999,16.0684364358253,42.18877205661733,38.41636917973987,38.38033006489172,30.930654901913737,56.5337945741068,46.966077498837876,58.12749497199871,36.05717093382728,40.41558937016573,41.471170557840686
2021-07-31,61.816079297813445,35.778793041752365,23.524068516826883,48.83637219710003,39.090623363833366,25.856883644329358,43.55317446199154,30.337161833834926,41.90327126623002,36.83540128935027,38.55698106821064,55.038817204168474,39.744443278819446,53.954956261696246,16.226576779047186,42.49284852175769,38.69703779364403,38.71710410640309,31.408114169022372,56.85909651397289,47.27351112063957,58.55865238615083,36.48987884606584,40.728640395931,41.773615458093204
2021-08-01,62.010974224155916,35.994912764248944,23.733487128490527,49.204322778344,39.28541407577597,26.136824211561226,43.88711854723859,30.534674771815038,42.09632661705965,37.123844898133854,38.808289817057,55.56301587157569,40.02251202883282,54.304870164586596,16.391529415708323,42.71058084980221,38.93083664481564,38.998024175506366,31.77365130217205,57.05781804270119,47.54296067897836,58.898514943376895,36.807681552821265,41.02267282933754,42.0864556137224
2021-08-02,62.1639952230726,36.11812020158178,23.858870176887578,49.40612978932603,39.41307663761685,26.376439820062814,44.04590925414875,30.616568869757668,42.33298605130353,37.28713329830453,38.986412467658106,55.80704140133775,40.19769085678397,54.50508817735734,16.45201148865423,42.88368267880443,39.150832803544596,39.1594603220325,32.04433665620432,57.19257616447498,47.72656140394736,59.065926584348084,37.01684569932155,41.42362883166487,42.268245581703574
2021-08-03,62.352487996214755,36.298079922253955,23.987154134544216,49.548143490023804,39.66748639581109,26.60538485644654,44.24286796860319,30.74677911243465,42.58918563725016,37.414337510295965,39.210884918299264,55.88488576272998,40.403356571331564,54.67281415429317,16.487595931807355,43.13764806769567,39.38529327693968,39.36785571519512,32.259248699369095,57.56900304254802,47.96146222545696,59.357937209617404,37.05378901271626,41.76694040100391,42.47439284100755
2021-08-04,62.470397376272906,36.82133620049941,24.301108819089713,49.79933857176572,39.93928539208553,26.894718242677694,44.50381548249449,31.05012493339342,42.89563060375072,37.94572427731579,39.65205155360867,56.24832297134368,40.74391467688668,54.95679006778601,16.981980708315398,43.418564180928826,39.768817130327406,39.68556864863123,32.77660354348665,57.83920659076565,48.27204270801448,59.72395783976658,37.68886239718321,42.06585037485562,42.73800700399391
2021-08-05,62.68696028325777,37.14115868251423,24.708784462323887,50.1867203765425,40.25804577759537,27.268214599555286,44.85115468631865,31.290179101153623,43.40003693096686,38.244288338456585,39.959033896247526,56.618690353542235,41.11805581987137,55.52622022360451,17.186978537604684,43.79370585558417,40.18169190078192,40.07466516339191,33.26529205837166,58.2561660119015,48.65523324826723,60.184488355495546,38.07893561850638,42.458673761686214,43.19790697883717
2021-08-06,62.84640813214001,37.42196584498195,24.921573876675975,50.63199042071116,40.55158760551389,27.540884075412794,45.14498640466391,31.558826805434297,43.655989920798106,38.57577985287656,40.42155429553184,57.207322998426214,41.451765882204,55.85851079371457,17.394396689078295,44.195464859740746,40.49394738063362,40.4185114240731,34.01761494911056,58.53022580156101,48.99117502092365,60.53631193211694,38.646881544250036,42.79905953975377,43.5003226560992
2021-08-07,63.117326983825706,38.02295492144387,25.354445746072642,51.004691957550236,40.937840065115125,27.960619699998233,45.54760619525813,31.904635923224212,44.06255123394295,39.19332227659396,40.96603341967968,57.620252535296366,41.90277435489045,56.2276041390918,17.911741977757366,44.57754745596398,40.97676341880382,40.8313998360942,34.4722470209584,58.8923189629836,49.42377070616731,60.996972287575375,39.276632968283884,43.19048583533472,43.85608707055316
2021-08-08,63.30375461534771,38.29966048490925,25.619313120643813,51.284089175246805,41.17169883172539,28.316526815245535,45.83263015102462,32.10862927778257,44.278910934010064,39.53497394468157,41.216776725411144,58.065399895548744,42.166166818088364,56.50022397164042,18.16405055027681,44.8402900780377,41.22177056784819,41.10286854967568,34.909331070732385,59.05227068972995,49.71373822836464,61.3503442523723,39.71882667022551,43.458240711445164,44.12604520458078
2021-08-09,63.46524290908487,38.46624791749134,25.772084143310035,51.51927504250027,41.31530643045173,28.62743965459849,46.025506725118284,32.23541907583585,44.59185999588739,39.71909659948038,41.40332599897657,58.28783713124498,42.389350742790796,56.760935636687556,18.202055315614267,45.024266082133984,41.4952846301433,41.32534496119076,35.294069702539865,59.30020716865809,49.92389084666009,61.598072941984675,39.91449185944853,44.0091280102604,44.378878051064724
2021-08-10,63.581458830178924,38.684794958185044,26.103812771675575,51.82067459702,41.698531361625385,28.940134221118615,46.26326720664964,32.378656097951186,44.94215926347632,39.917218109444626,41.79112863672539,58.58502149689487,42.698798945893714,57.10924011590893,18.231276138441878,45.3448725918216,41.89472482172048,41.58797645855958,35.70653531841953,59.72306199629864,50.27547478765872,61.97211437742298,40.31990118093449,44.326614122049726,44.72105461554838
2021-08-11,63.71050375443883,39.03467164223087,26.375170214875602,52.109695301127914,41.91143948965287,29.205435602044833,46.53824360011981,32.61654041819958,45.20278413733021,40.28648600185449,42.14566468170175,58.9994020996884,43.00456358458072,57.393590048174346,18.538536315638115,45.57100405879648,42.20459923872335,41.875847282741525,36.08002575979786,59.957651889351496,50.574769499869916,62.31957099021335,40.76304807741778,44.57173198718557,44.9866464480134
2021-08-12,63.76557836768654,39.28795244666174,26.603927420055964,52.377964591652706,42.18875192542181,29.46270488190669,46.82060288432604,32.841036726238904,45.42698271555967,40.5751833932406,42.44289474603329,59.37955469840046,43.27776890760621,57.656948560970434,18.814271339166737,45.92097260978027,42.47286951155987,42.168273710498966,36.415467456669184,60.183490433535,50.86503931808871,62.62824518844523,41.09134698086569,44.84199300354319,45.23245125990063
2021-08-13,64.13613706400531,39.63533337681098,26.862419322273904,52.763087748263345,42.474532102814024,29.797545876378894,47.18811987391036,33.09943207281751,45.7296557789386,40.93725825168713,42.75984778919503,59.80702301015481,43.6383342835352,58.08306612412946,19.076295731872346,46.30249077325034,42.81817195314258,42.53440718485164,36.639485035422545,60.62888369250129,51.20584423691353,63.09459754506059,41.298245649472335,45.2506377954302,45.59357597868093
2021-08-14,64.42933853138368,40.029848725154096,27.142157328804682,53.17745702828077,42.847838800290674,30.150327804677588,47.58753448243713,33.39237151798262,46.03173109052437,41.37988045603139,43.15739185136685,60.306766031400464,44.022464506261564,58.49290121968174,19.40029064203187,46.72644844765007,43.18628422176662,42.94984259728411,37.222474363316316,61.016708331579004,51.555202921803904,63.565410945824,41.804148056435366,45.66973298285868,45.994533949786785
2021-08-15,64.57727915340809,40.17692212721346,27.3365087860214,53.30419454742583,43.04228655075113,30.408256750633598,47.76112187076583,33.540000996102236,46.201684346405365,41.52247106913198,43.34229121590858,60.557832817919916,44.188212030521555,58.68247302014056,19.607242854667327,46.99040022385852,43.35790695869934,43.15516668337454,37.32823906926116,61.16610312464545,51.787175484965104,63.76602386337225,41.88383516559221,45.8930733920266,46.13943981077047
2021-08-16,64.8208580670871,40.427151872511665,27.53824336304695,53.6165877718643,43.2642597702563,30.66031854145718,47.98014356556261,33.722001028660685,46.68274875105469,41.82350551404716,43.63459730718579,60.86705837023102,44.476117353458164,59.057844717157764,19.680900841378,47.24415558159046,43.721917965816864,43.38655048496084,38.012187536768835,61.426594728998055,52.09905325374052,64.14165103590243,42.379301996710375,46.478179044435585,46.4843408389178
2021-08-17,64.8982152960275,40.727173053343066,27.671688938137734,54.020731854511055,43.50052657877755,30.95112551121078,48.23084079880475,33.9288694637591,46.911414975450285,42.14207224747584,44.04737592462171,61.430391056150555,44.8256166125391,59.320187534739496,19.861213147250556,47.61002218689262,44.04589131147269,43.71611759270766,38.268888881972906,61.78566459914317,52.360310406806875,64.50576734399316,42.59619676617255,46.755003638374895,46.823764217752796
2021-08-18,65.08632485922445,40.9969824505551,28.088954254743914,54.23333331976137,43.808849048991725,31.29466455447175,48.470665290922476,34.133622381827976,47.104142025267066,42.41676455713648,44.331828677507964,61.707181214903656,45.077343543278865,59.49200667676911,20.076362788164342,47.86637963291624,44.35848987258246,43.92030798457841,38.5374333212899,61.94351248579875,52.60853416983243,64.72790147968699,43.06130221801318,47.035095865810455,47.019643114497455
2021-08-19,65.265747229785,41.262494994711744,28.370866866885976,54.59337185616862,44.17768851574421,31.497505707637416,48.79118652005073,34.36665364456992,47.50958039144536,42.673707410023056,44.64066500197404,62.127429526218656,45.39388247652673,59.95627814306543,20.268184703688853,48.27904254242402,44.71883250891484,44.21342388235765,38.91767015963721,62.32579070597511,53.093791788204236,65.18700958739431,43.5264049405928,47.29585601155729,47.34389152964593
2021-08-20,65.5149981008283,41.65200090948913,28.735719791481266,54.879222405525006,44.477125714942794,31.834588306618052,49.10797053724165,34.67539722055179,47.82043607694049,43.0673718655732,44.986478044441476,62.48895536079679,45.71755305993096,60.215807154222205,20.642393883825445,48.57337586807248,45.05766380554778,44.574562719868474,39.289633886919766,62.565035088426136,53.40724049278743,65.49102397077597,43.954892006266164,47.66502642119116,47.59552332966741
2021-08-21,65.7197067950645,41.98025656197577,29.02411419827779,55.22528160236212,44.77307673592698,32.070525805621855,49.42464743643944,34.9261955495723,48.17032497112181,43.416762379806734,45.32436748552225,62.92537225660129,46.04641468571433,60.59214903720974,20.886764347566842,48.906299866563714,45.40180362466068,44.87831546127115,39.68076966866483,62.85945227006558,53.788591896262986,65.88875189804445,44.388357784590994,47.97681219812406,47.903965333923125
2021-08-22,65.95952710815928,42.13363221899559,29.232239336108034,55.45953515488506,44.963803089264374,32.328591010013255,49.64814059289882,35.07391480519237,48.343455654864336,43.62138668538285,45.53499336746688,63.22918272816359,46.263481919448466,60.84795671195503,21.076165940907018,49.123158788346956,45.60511620141018,45.10335640840519,39.98951297598325,63.032110286771534,54.01120598254494,66.12816437406718,44.68557628527826,48.22271408045309,48.13425473367043
2021-08-23,66.10746773018367,42.28571405956036,29.349870282604545,55.636931594209905,45.07146253946467,32.578459791773646,49.77714753711616,35.20092899540548,48.565330517179326,43.781058241254854,45.702476037924704,63.48338975563868,46.41921448603736,61.017406838534605,21.093733825926716,49.31012785122529,45.80880135936345,45.274420463613,40.24535374402548,63.19111517093756,54.149023083875505,66.30987827296966,44.83577328157298,48.65586603105448,48.3067629113017
2021-08-24,66.28650689079903,42.55708757244792,29.588040983886827,55.8816069242532,45.26917471435174,32.917429414786774,50.03582287017483,35.39016984380567,48.74564119029611,44.10490947683801,45.995712567410465,63.78807163941536,46.707861465212304,61.225180692757725,21.269654160544345,49.46940038655582,46.093530582722764,45.55181376689143,40.41666966310648,63.44243010564588,54.34498088798026,66.58638039729388,45.14315447050334,48.85358706007007,48.604485949684005
2021-08-25,66.41047143816667,42.78225849314414,29.929676755954002,56.10915708920211,45.530538990843596,33.19380940331224,50.253800889588376,35.563737162977304,49.1134559888118,44.28920874829805,46.1922600334118,64.14254795481183,46.93290432880192,61.56081537895234,21.41901056125638,49.83908637217836,46.39148891506021,45.778605613541,40.85304334827681,63.7203470252238,54.65965298241084,66.92158866016274,45.50201836368739,49.14490785440174,48.79640895036666
2021-08-26,66.59689906968866,43.00616159100281,30.16606272593816,56.38603752085011,45.76732851606685,33.4147291903399,50.492816656686486,35.76658642023706,49.31494422942686,44.51422086771149,46.4396756143228,64.49070853008351,47.167940400876944,61.82537535045056,21.65284931847963,50.135636265722,46.61795445483258,46.03189309815761,41.125260009520105,63.980083016345205,54.906229564391744,67.1975729863651,45.7947345115877,49.411007331447465,49.00805810899051
2021-08-27,66.80499468185306,43.321212907492736,30.378309737337407,56.72502993445343,45.9997231233043,33.69165743113116,50.78321232718326,36.00342767509591,49.53943965057689,44.85094869589105,46.757124280976306,64.87203467703151,47.46955592363745,62.154363243212664,21.925025522809733,50.3781103129887,46.89866004359181,46.301544152656994,41.362253442003144,64.30848075467986,55.18375860568471,67.55985392991079,46.070576245118545,49.6779452820424,49.279046437406336
2021-08-28,67.08198022813738,43.53753243463099,30.64408575838057,57.00218111059464,46.254603037785806,33.978290592915435,51.038795619990914,36.1552549303281,49.79505615730308,45.063244114916024,46.96026528323857,65.18144356919386,47.706477133838945,62.49905352150688,22.034336730893628,50.65128399963821,47.15640307500997,46.516107278237676,41.65460402546799,64.61734711143387,55.454992395963664,67.88461263899951,46.390333890634075,49.92636855140853,49.528306460769805
2021-08-29,67.18367368710148,43.72375598390536,30.716488090190882,57.23602958903297,46.43018845581345,34.03198094318181,51.23381180908527,36.31343231028508,49.97521303768565,45.25305015840731,47.166081664548486,65.4664690718734,47.88477729989586,62.724165790477116,22.14803991023245,50.88648723532764,47.333943026717904,46.696366182514524,41.91148657690816,64.79255380056614,55.681243031864895,68.13023802366803,46.602803618398895,50.15761055798686,49.686881548595025
2021-08-30,67.33161430912588,43.8516399895184,30.732386889131547,57.41681726142379,46.54684004512868,34.08470960067234,51.35132904360202,36.41758211056143,50.16484851887932,45.39622763663473,47.3175322442315,65.73828751999532,48.019867569856395,62.911248980755055,22.17484041087573,51.08222183612588,47.5119398874994,46.823607775084824,42.04693568420621,64.91613309535796,55.8411420515629,68.31399783847372,46.6940937624508,50.50835783251479,49.81949559155524
2021-08-31,67.52180054123214,44.001767261915006,31.05242593479088,57.69068836186569,46.75721806738771,34.68732720056186,51.586125087989224,36.55351399206061,50.33000247210817,45.56661870212904,47.50993990601512,66.0190340132343,48.26717363590749,63.14948808663043,22.237294132892234,51.27739950908203,47.72380202650112,47.05751729159091,42.158002314970155,65.28168714285935,56.02071312124856,68.61644653253084,46.77678384117666,50.71696604791779,50.11392978560687
2021-09-01,67.6085998554102,44.38747948388741,31.321947203388273,57.90446465192986,46.99481299158789,34.95262713480843,51.77730360913046,36.70567213944037,50.73705802714026,45.92578581013643,47.83086267938897,66.32844290539667,48.51438559934873,63.50973624750061,22.45073602828474,51.583629960736374,48.04964993942189,47.27549246196984,42.57045797925462,65.51852680860647,56.305064671271616,68.90832139450426,47.17549254025603,50.97385228567061,50.35412058908724
2021-09-02,67.73764477967012,44.56846208328555,31.476817055367277,58.17423029067002,47.16756051493639,35.15605901872211,51.95045671389626,36.85585471103228,50.85314461601292,46.123686475480035,48.03458327327656,66.58218139499351,48.70155647489349,63.7167334449921,22.553234942929386,51.781541894728186,48.23368285929659,47.45829095963673,42.6794022412847,65.7792757282336,56.45608639672865,69.14559713318214,47.24498682005745,51.1775672004488,50.52516578349295
2021-09-03,67.9133085496464,44.9049392314325,31.692432284490852,58.42227945059664,47.42425848081869,35.348965217585715,52.16968413836098,37.15559611331709,51.19363656033886,46.43458410636156,48.30764419297741,66.90701278342148,48.953311225768324,64.0124694781636,22.821053707453412,52.105702467331525,48.51520132405657,47.73130706104854,43.104543222464095,66.09492242534064,56.77351244546375,69.50723030215075,47.593014061545894,51.533963327177645,50.72168810972074
2021-09-04,68.11124340802624,45.11298440504671,31.888594710728505,58.624912947859634,47.63364784556293,35.5626502747582,52.37599631041889,37.30833409859161,51.3958142636054,46.65259581687174,48.52028139568704,67.16445062874988,49.15865087323701,64.19864206599797,22.963028566219105,52.35052652150498,48.72277427969563,47.933837437118264,43.331044314424865,66.28695799948434,57.010863454849435,69.75739192495996,47.870513392511754,51.74077982604079,50.90439886706529
2021-09-05,68.18521371903844,45.25745635528093,31.960799844310475,58.773303146895294,47.76039489607618,35.60512575898992,52.501264533796665,37.43617818075214,51.507912911984555,46.823593457667165,48.66786547738506,67.38268875936559,49.28388589382086,64.34240858893584,23.116776938186067,52.54360134754668,48.83800410801975,48.063666355369854,43.43692499818501,66.4138603333833,57.17716349723019,69.94795997085187,47.99269742340807,51.885803490522505,51.00674474009156
2021-09-06,68.33315434106285,45.37155031941393,31.988133346297495,58.94087025338448,47.87068512453285,35.63643353103213,52.61390415586747,37.52469312882472,51.598543606965706,46.957344379229596,48.792858029773775,67.61826902270677,49.389283696742446,64.51886462438738,23.179230660202563,52.7004456866446,48.93008844978308,48.16169808953452,43.560165369863576,66.51455312010823,57.31137943532217,70.12644029416079,48.127231263469454,51.99960254104886,51.12155598438275
2021-09-07,68.41559194689552,45.44509753470416,32.002719415617385,59.09745370732004,47.91685800477532,35.65639162528395,52.70971822141888,37.5981942576768,51.72265787176928,47.045718664296764,48.86680115063516,67.79607452494695,49.49724486157441,64.66456206419633,23.194826896151667,52.80275562456373,49.05395613510625,48.253216207206776,43.63570141858511,66.64560717270761,57.40094475464729,70.26427225287671,48.180667298864634,52.241162178816744,51.24562763998922
2021-09-08,68.57973696272484,45.619363984809624,32.46261267024688,59.32121217985466,48.244666080762514,36.299205489111024,52.950526569697026,37.70929364130321,52.08278498970253,47.190486781648985,49.09226942225425,68.03452818409392,49.759957714389074,64.93999787823972,23.2128434542851,53.04021322851188,49.38414917996603,48.490997115818686,43.96057482399032,67.01200779382485,57.67120240837428,70.58728867849013,48.4014138652248,52.547851905927935,51.55345266602217
2021-09-09,68.60407319274856,45.847338542175045,32.61925574953976,59.461553184161936,48.39020106606295,36.4690399287659,53.09836933213412,37.86379522482716,52.25316444452024,47.42128436783531,49.26152795707656,68.25773802534083,49.92511967289724,65.0776580264445,23.42256593659871,53.241578607086694,49.55383421391633,48.632776340571965,44.07660739899636,67.12840720344833,57.865884166823655,70.78701020192239,48.58532401752352,52.670500511020386,51.6624386198063
2021-09-10,68.71991743118654,45.99745668334254,32.76161014072683,59.66570419184874,48.570662809110736,36.60675843792295,53.29191477256029,37.972729015441196,52.42260993806994,47.58475683548975,49.45220060809484,68.48503585583747,50.10406576985961,65.26321127197228,23.5318771446826,53.42614575727632,49.72303260953433,48.79517140686257,44.25828683859592,67.30539570258533,58.08177419615903,70.99801255530362,48.77242330184851,52.84764279397291,51.81895471071354
2021-09-11,68.83105297538832,46.17591309508015,32.92773987143756,59.822720822128474,48.76224979718738,36.79339159970723,53.449513903507174,38.128549173256104,52.58347159340112,47.756113802920694,49.611201427026046,68.68503585583747,50.26363817371004,65.4069797250843,23.673852003448292,53.61375763259295,49.89220911341633,48.94902057231628,44.39603945940461,67.48561104440607,58.26272677447187,71.19842471839375,48.94011729370599,53.03330447802889,51.95528862543921
2021-09-12,68.97899359741272,46.290929899290376,32.99740773687582,59.96776134094828,48.89755612134672,36.830283227844205,53.56667519706419,38.233232320677644,52.693965745900194,47.89933583213824,49.73551029328536,68.88699431879112,50.38370035475828,65.55320549758814,23.816396110721076,53.78935695793207,50.007648350756284,49.068771124514626,44.49629109643154,67.60562381196237,58.424312733667136,71.38977422538518,49.06337175305256,53.17413753616586,52.06222108791531
2021-09-13,69.06447113528277,46.413251404111705,33.00646711544554,60.080381606147554,48.98684845268971,36.87275871207592,53.67280223936282,38.340009087365125,52.807316447899225,48.02439829737161,49.87201683824654,69.03734381844404,50.48593340938046,65.64837846995836,23.851963288149783,53.90083210869211,50.11959559724842,49.16501179027863,44.6205461054842,67.63833945162119,58.52242944982318,71.45573119914522,49.156701874119285,53.37325404472663,52.167375149011434
2021-09-14,69.1965312948148,46.584405440736646,33.25974025427438,60.29849480029769,49.18354030663178,37.28208151211929,53.87587078933834,38.43113024969359,53.0198624291947,48.17456046246207,50.027638572496485,69.28123769344222,50.70211355438311,65.87022407963275,23.920194116260284,54.1273931695183,50.33723286000967,49.37047744460119,44.80170177766318,68.01171774268316,58.72420028346358,71.78932769701602,49.265098332575405,53.592407927897334,52.37865309867568
2021-09-15,69.23369652800436,46.756419550456506,33.47569901494592,60.44394629667812,49.373459280416945,37.46871467390357,54.026207132638554,38.57500882496803,53.267985474323474,48.3369598911875,50.20808491902269,69.48123769344222,50.86275017043325,66.07347652067226,24.05777700377105,54.317412153648384,50.53436593153709,49.50745106216861,45.02998813959001,68.14173382496294,58.93392067491548,71.96866125498015,49.50611828012811,53.745078370679536,52.533769628535396
2021-09-16,69.36104799330019,46.906572059359966,33.59344030193712,60.623035593933984,49.52789451667636,37.60030107470008,54.186567743283064,38.70287860839887,53.41911919974949,48.477783180015706,50.37102865038636,69.6568543039594,51.02030798695155,66.22292196439223,24.146548021868252,54.47965272059129,50.69198894004702,49.642162119134646,45.195986871677604,68.29574177954304,59.095554359711045,72.13855274469473,49.651116794170626,53.922198847114004,52.66110031253118
2021-09-17,69.52351107745456,47.04157822081501,33.72408256214835,60.804811963029486,49.69929171770188,37.710554247958875,54.355853862254214,38.81388150242608,53.616470238324354,48.59855605023561,50.50755360147548,69.88297858622012,51.18223481976077,66.40640180634354,24.249046936512894,54.66911213488466,50.85397992605741,49.78576289402567,45.36471068089363,68.46792906181729,59.3075066148274,72.33580921586251,49.819220620643804,54.103188141832796,52.81246028938436
2021-09-18,69.56067631064413,47.213174494687046,33.906277481514685,60.960901889191774,49.904957895759644,37.89718740974315,54.48999066460314,38.94646428585776,53.7747890331533,48.77320518507258,50.6764604423284,70.04247370116586,51.334000248973396,66.54252497499543,24.38662982402366,54.85002490598157,51.023432283203356,49.92557091165843,45.49323775596233,68.63915013300081,59.497302635843226,72.53810556301418,50.00014408929815,54.237110131772695,52.93924342712054
2021-09-19,69.63464662165632,47.3120679182895,33.95239200919492,61.10829784287495,50.00567863409037,37.93050622524767,54.60863805057068,39.04433435323931,53.85444301817041,48.89664824363543,50.78751959418773,70.24499950866148,51.443883356480626,66.66218058886429,24.475504151789792,54.974938025237314,51.11970435730245,50.0366692873516,45.593256154116276,68.72252866995399,59.63600333935544,72.69252123732919,50.12136313313393,54.35306953580088,53.0511623392621
2021-09-20,69.71031039163263,47.370943133750465,33.96095259311545,61.22058612567263,50.081452701102194,37.97161413983618,54.70696803341661,39.091292983991615,53.96068228083504,48.98244640646135,50.86999222566821,70.41799150501933,51.538658457030515,66.79597198475714,24.479896123044718,55.09386094489403,51.23590290096764,50.119043335316775,45.695748824033664,68.80791947547407,59.748503350476305,72.8324411138735,50.198614638962745,54.55055382446428,53.16667376232584
2021-09-21,69.8504908600943,47.53045300273907,34.14760088419006,61.38738188116956,50.24321942533303,38.23558898292176,54.862696626955774,39.20009054573306,54.130161239675225,49.12309337701428,51.01914065967552,70.57922751274296,51.70666111713691,66.93940290093451,24.555405183432633,55.23219653738607,51.39643834846036,50.26994628604698,45.83227101280165,69.05768664357274,59.87944364018078,73.04738503626639,50.322248919007805,54.71224232735768,53.328903359567995
2021-09-22,69.95181263640232,47.65275977938522,34.27011409190854,61.5343413539582,50.362687536618694,38.34625559669061,54.99081759809154,39.27257398277571,54.2838937303694,49.236658163263854,51.144192843062065,70.69623272969581,51.828476690924305,67.0694672530982,24.6198132887953,55.334452400196525,51.52385577254216,50.382584867144054,45.96872724029784,69.14046728063374,60.025851453333104,73.13016306342371,50.46620927666342,54.833061568964666,53.4358090143028
2021-09-23,70.04030540954449,47.74933947571409,34.372443341419604,61.698412370844025,50.54124757052372,38.45541226541782,55.12715367318189,39.353937239696776,54.417754737679815,49.318466983682846,51.29467004146115,70.884719478998,51.951948949519554,67.243764199292,24.67106274611762,55.5168114600792,51.670451502215826,50.47787636040695,46.08996431823424,69.33184349385945,60.20507828298864,73.29089496548245,50.55677294331974,54.98835694543996,53.52675872766596
2021-09-24,70.13861195058041,47.91056887253714,34.52270671863829,61.786474875824545,50.66383745437284,38.54982840932307,55.241005560650756,39.51678402566423,54.57308637155886,49.4583900766593,51.42185719542072,71.03098098940116,52.072260860534,67.35618893997155,24.853082797511455,55.652653709863,51.80193796099567,50.60887447940043,46.257018730492426,69.41005281344886,60.32908378978099,73.40651057751994,50.74340972640434,55.133385234319,53.63422817882908
2021-09-25,70.22710472372258,48.017127376530475,34.63503579163334,61.913408692387456,50.81268020636337,38.660081582581874,55.36432124706235,39.59299540812486,54.69077430056069,49.582604593972256,51.529193614856005,71.18841883472955,52.1944395757503,67.48704043636523,24.971160682380773,55.78934277214927,51.91706832070804,50.7244561122095,46.35446406694485,69.56512316987832,60.48362300002199,73.5927646953065,50.892206743833086,55.22565306031061,53.759644103278085
2021-09-26,70.37504534574698,48.093916450080194,34.66166711627048,62.02720009709153,50.876336104105896,38.677015116467025,55.448681307089736,39.65516144472878,54.76505436122866,49.67012008296509,51.62542793740926,71.35906373461553,52.27665776608736,67.61633258264335,25.022410139703094,55.90556930456632,51.99441914013336,50.79908293672411,46.44081020034471,69.6526121421857,60.57793154051686,73.71552602844187,50.97085019204285,55.33104395110382,53.83948284495404
2021-09-27,70.37843226367517,48.144722737036254,34.66629849690568,62.09749747233506,50.93754030296887,38.70868917517415,55.511910314595724,39.686440922564664,54.826347295103226,49.751098078245434,51.69896255605754,71.41191850283093,52.33924419305712,67.67436873341924,25.02680211095802,55.98335756967526,52.063635385092184,50.868248979158295,46.524112333535115,69.70906634870904,60.65564098192298,73.78071599533988,51.025217957676794,55.444685184769426,53.908279857276234
2021-09-28,70.48956780787694,48.22216940243608,34.81459934247935,62.24743952298248,51.07411785816993,38.9585655205772,55.631719324530046,39.768660009462344,54.93197930094652,49.816461484156896,51.80203845388782,71.57403823193599,52.47429739135192,67.79603676954706,25.03119408221294,56.111935136853575,52.19017612207651,50.996463497743626,46.593197351837084,69.89933183595059,60.76949829376315,73.95391487057088,51.09305417884673,55.56083344489514,54.0554923537806
2021-09-29,70.5780605810191,48.34121155320579,34.89834547201546,62.34064067156012,51.18076636381114,38.97948530760487,55.715205982181956,39.85608246694728,55.04208264528183,49.923928920117504,51.9101796700886,71.7001625141967,52.562923708999925,67.91742697905842,25.161964676284455,56.20695199312366,52.28759527441107,51.10437587392218,46.711471219518714,70.02310166868862,60.87408263121103,74.06969663043988,51.24845240451854,55.64003932981454,54.13192153584512
2021-09-30,70.74052366517347,48.4306309942042,34.98397212247926,62.47627141535619,51.2786474206814,39.07948530760486,55.834445330470686,39.928356787050575,55.14501037107559,50.00709939054375,52.023744205506816,71.85593172342593,52.675742682691684,68.0510166969492,25.233185075086375,56.319034098092004,52.39610192835651,51.177914765152636,46.82435116390369,70.13551386526575,60.98421285388106,74.17310929163538,51.35080919917467,55.7624318880872,54.23157825207011
2021-10-01,70.8260012030435,48.52296158910116,35.05851212489193,62.572595932054895,51.365026389472284,39.15911377284301,55.93880971723956,40.01646747560943,55.24031902888978,50.10492616310696,52.098867702792106,71.96913877798355,52.76245329705028,68.15105323838677,25.29759318044905,56.40270509202021,52.4779119278065,51.261382486030655,46.91029151842942,70.21930526045772,61.102264195484175,74.27566260806017,51.44040700374829,55.83803113027948,54.31037240348207
2021-10-02,70.9384585235533,48.611909574573424,35.13923386276228,62.648943549392236,51.444078039714505,39.20136678740836,56.018091249232434,40.06418281886729,55.342839935091845,50.17423556476747,52.16960339126097,72.05387445380856,52.8273579179987,68.24897856435972,25.355654931210623,56.484813030541055,52.55157599253479,51.325252812317906,47.01490344109878,70.30314829936813,61.18881516817956,74.36191672584674,51.54938232788931,55.92215028770656,54.35490263430011
2021-10-03,71.0141222935296,48.672932889217606,35.16210555035531,62.7312449588009,51.48139666639474,39.21775206902771,56.07207578994637,40.11130010970724,55.37295671143862,50.25686446824191,52.24520924797751,72.16299351911643,52.88589730413753,68.3449906820319,25.406904388532944,56.556489595290074,52.602179579279664,51.401251960943966,47.08874713357191,70.38482689744419,61.23920612779468,74.45653161642942,51.63452244535435,55.98221229362227,54.42263435287165
