,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC,ME,HI
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,54.47616843727199,56.98385952390587,55.34026416271622,59.69873998975079,55.12884015310508,55.818006328575784,51.81369645801881,57.10517626447241,55.67558478105307,56.314107926121586,58.47950811787637,56.50823572126986,57.145451640411764,56.50600250997846,54.26452002449131,58.46388804811562,56.72773305016168,54.23588139855608,57.572157450528834,52.66487552809339,53.95796569402141,53.4030630884271,53.94898491304641,52.96857996727893,53.745602399489144,56.36795413457708,63.60000000000119
2021-03-06,56.092224343863805,58.69358829632792,56.64825224373923,61.41423065324772,56.691058298874665,57.42676591419017,53.66552161290509,58.89686230943814,57.39280676639155,58.062491487577184,60.070490453878314,57.87323648912667,58.73981206952845,58.21888416355598,55.871647493211384,60.404706035528214,58.631426666901966,55.927721485194645,57.96825982618034,54.23987727525592,56.11729867987757,55.18654551501862,55.08303952419098,54.035039579906446,55.55150994354201,58.02118826198847,64.80000000000123
2021-03-07,58.61370048940062,60.24707580308687,57.94936208031398,62.79387450960115,57.92302736155991,58.86525556519395,54.565105411750785,60.1195064236488,58.22171766984398,59.402886499427034,61.18313756360072,58.74630765790731,60.095498363436064,59.48220286073463,56.91816843394344,62.10322752405953,59.6615333263369,57.43796207887086,58.6679207575974,55.6945031238132,56.8233799553303,57.5534433124546,56.28860093979375,55.605426033385335,57.072140867871845,60.5779862744581,65.40000000000128
2021-03-08,60.53216116013656,61.13955207696626,58.476447176845035,64.73281566777503,58.745117284258406,59.68531660555621,55.308218098673215,60.71024176957181,58.73419865316507,60.44682018319893,62.59357881700179,59.38436702080575,61.06436753732134,60.62489395650263,57.31825310903552,63.53130746524192,60.12335705415439,58.19774429862603,60.5649712681558,56.752400937401596,58.32057831524741,59.458082532875906,57.279878301819934,56.29019982770812,57.92666016811056,62.56078811788579,65.9000000000013
2021-03-09,63.036507870575456,61.62741174142569,58.775806196112605,65.87135640368538,60.2432820117154,60.19972817603061,56.63701005915709,61.508546626643444,59.42392672540068,61.266562213225235,63.143936345709726,60.58117860348264,61.9710525295291,61.7441950533747,57.68054165138543,64.73467231173284,61.11027287635208,58.654402887459234,60.88653093106288,57.949269077994146,59.43222057722006,61.46945690538127,57.67180030856119,56.643235619830534,58.581364872129825,64.74940844239285,66.20000000000132
2021-03-10,64.24306071066387,62.42294189810589,59.54683050890909,66.88287134779385,61.359172102525235,61.18894064845998,57.93461518831427,62.36097597768988,60.107820863000796,62.286315331079805,63.92857084888946,61.64194518946696,62.95339056618378,62.83427464293371,58.18995375425823,65.77118631443405,62.103173547389154,59.454001970005145,61.55454461470118,59.00810369752233,60.65503420158913,62.6605571069501,58.561743928962805,57.65203470785733,59.5294017699718,65.86731801288123,66.70000000000135
2021-03-11,65.94496645045847,63.67269571711184,60.59308790190246,67.94909465033527,62.600689605861234,62.29736586733102,59.30734784284745,63.40621461246102,61.13776926840753,63.51383907041531,64.94283417977236,62.71696473297667,64.04076324716972,64.23098349124852,59.402686380681395,67.08908656826404,62.88749848960744,60.49657589166677,62.506568023208736,60.77904482577363,61.70150456357557,64.49166461436823,59.58166129776733,58.72618013713758,60.47165435672615,67.54005968965099,67.20000000000138
2021-03-12,66.73176117049631,64.057978937028,60.81825739375115,68.88213159148113,63.057083303414615,62.66368188840662,59.96438898270315,63.59069524703416,61.46509704662147,63.94765586746825,65.32750804008465,63.05972114245886,64.46367522335902,64.7126705205919,59.746906925720936,67.73930636741079,63.09934586882869,60.92676736606573,62.605927043611324,61.081481146173765,62.68264345933669,65.19589860434475,59.81361117070626,59.031474286144906,60.88518224285802,68.27941503286598,67.47500000000137
2021-03-13,69.75681657816422,65.08861883207828,61.0816444393486,70.37011252758272,64.357854003621,63.17557425264418,61.32211908781554,64.64120883601835,62.29611230916053,64.89025600074368,66.0711718452666,63.79570862292686,65.35279003893595,65.7017491078642,60.09112747076048,69.2803333871958,64.07644395327429,61.64803816952016,62.70528606401392,62.32953053582373,63.717108093440466,68.01415223895485,60.20511683029561,59.336768435152244,61.921200304025426,71.55586949459922,67.7500000000014
2021-03-14,69.86896662025735,65.44088156622429,61.72152272923776,71.15311318770271,64.98535508433277,63.70689141985562,62.38373154963242,65.32305566532715,62.85536386870464,65.4666368261921,66.37720408710202,64.40330325568999,66.0860851466973,66.49203895280493,60.45321513984675,69.88202714355917,65.01374013837398,62.1997782366299,62.97596349974889,62.92241422877388,65.2644184131196,68.18500379392549,60.70866984410625,59.78139974687218,62.698774056144195,71.5562934754713,68.02500000000144
2021-03-15,71.4277157271673,66.09126824959199,62.02636227914387,72.05344387966002,65.74499306454537,64.23957753880063,63.02671349529312,65.76501809630864,63.22526636270687,66.09504467075237,66.87113906677303,64.91726168523155,66.62715252001433,67.12698900984738,60.81258490517351,70.70749083643081,65.33466101908982,62.748501915532266,63.19590496559132,63.655441947042796,65.74578086701963,69.63578712323671,61.03589400869862,60.25268442711734,63.28668304079324,73.10912752520487,68.30000000000146
2021-03-16,72.53047718476917,66.43724634483931,62.22235659388262,72.54733535042192,66.14800600098637,64.41198692272539,63.54452137479339,66.16173058728766,63.53613962894896,66.54416844282815,67.17366420319271,65.25498369659752,67.01652564524713,67.58875395064032,61.0498946162964,71.30543861590243,65.74057325154402,63.14727717731353,63.42888747802549,64.38523141448844,66.22772082146454,70.76658646560031,61.28924532796183,60.48866473654681,63.772056388447574,74.1644001346187,69.40000000000147
2021-03-17,73.17539461798691,66.99592427601888,62.76252471147391,72.99387392471938,66.8063077288082,64.92642000937576,64.45632439039443,66.67890521111225,64.06628466373766,67.14670469175306,67.61753075538279,65.89672756323915,67.52311522947457,68.04607384792867,61.70946525488677,71.8062173560922,66.27616408655147,63.696870116944595,63.9434045413546,64.98838658629306,66.82598601867916,71.39391149080726,61.84814681233973,61.08937035612704,64.30963969454682,74.73784297757688,70.60000000000147
2021-03-18,74.04903278886052,67.6992447569734,63.43617171564182,73.50672561474425,67.63083244852879,65.6193799354905,65.47256651097554,67.45418441894041,64.75940916386726,67.87183635653786,68.08731497933921,66.65845131254194,68.26469764942279,68.75042939980213,62.41266958026557,72.47823960968464,67.05290399769547,64.4514312750912,64.26591680747475,65.9446181729487,67.51375977718064,72.32561105098121,62.51454674050649,61.813868595197434,65.15335276924041,75.5741491433559,71.30000000000149
2021-03-19,75.26519327792222,68.34498057543503,63.96625471369395,74.7902322347131,68.35019399714139,66.26963413846113,66.40934774406769,67.96754313603766,65.32055494603867,68.71484462479633,68.88515842300772,67.40905792769844,69.02860064996955,69.52117777401384,63.222599627837184,73.4730700820437,67.3698845310335,65.27140969310476,64.95935262609385,66.86589821508781,68.70584595656771,73.54447483027883,63.14574212182057,62.10287431068791,66.05561953793244,76.81831908427564,71.90000000000151
2021-03-20,76.18964433875934,69.13060140453643,64.61018562836664,75.31219624357162,68.9437572969456,66.92093058725162,67.27726775133029,68.71908287059553,66.04729889807234,69.43139447739054,69.46636802785824,68.03707668623078,69.79399738897807,70.26645035629632,63.99762079661019,74.19746017994342,68.0278023523303,66.12724393082102,65.65816221625012,67.91434405972933,69.27700958398934,74.62571824310372,63.90075047403231,62.826016218108904,66.97389500015515,77.8027352505162,72.50000000000153
2021-03-21,77.07083869786199,69.85832300393236,65.28039711595552,75.87551705026218,69.53165627613753,67.64682114809,67.97024438905459,69.53413557802976,66.71395174659396,70.15251809381677,70.01168287737644,68.57606540517752,70.6127945051453,70.81351890058008,64.54154003175431,74.87871491236172,69.21052891957866,66.9153982903742,66.21903767400705,68.65622483344096,69.97273867492497,75.56527891264126,64.65136496186452,63.55591010281032,67.94033868238745,78.76303281939518,73.20000000000155
2021-03-22,77.57394847194276,70.2176759758203,65.58434198082777,76.8825423487195,70.08197497070915,68.03532414366354,68.71010768904159,69.86640010988391,67.06770812896156,70.64498069358756,70.37029742512522,69.05020590698975,71.12480769717217,71.42373947623592,64.83521605608877,75.51307511366244,69.49498433155648,67.3117803875438,66.51879846490854,69.06562505036176,71.10862410805478,76.01790877454158,64.96204096330383,63.92449696023997,68.38184544797217,79.21794972185099,73.70000000000157
2021-03-23,78.52502140882767,70.42736626704855,65.6750658301123,77.22347239118476,71.30609130651153,68.18143142161108,70.0099245476732,70.28848700738301,67.75172758488227,71.02878234380596,70.74796466099929,70.05580920693941,71.37217683072186,72.06152925113699,65.10090979708106,75.99614032680671,69.7492381626288,67.57250154957326,66.69528576953492,69.30369443342317,71.80603127110427,76.56191044284807,65.06951699753131,64.03733536224843,68.67258770490292,79.80266482565209,74.20000000000157
2021-03-24,79.04800261142034,70.864729402749,66.17452885616014,77.50656696405805,72.01138819186764,68.7358079810745,70.93234894490308,70.82466315698925,68.3144090065912,71.54366454475874,71.09468132186814,70.71526092505395,71.8665914603329,72.7070018489799,65.47593096585409,76.53160291602511,70.28125290374142,68.04276726552915,67.05040198937662,70.2262821656289,72.48303739162385,77.2459031976368,65.59414781100423,64.55779428733715,69.22217657783818,80.21262582482532,74.80000000000157
2021-03-25,79.55298569451291,71.41161609060141,66.76184412965351,78.20064749267993,72.40066332882311,69.23273051889886,71.60814391562397,71.39589325624416,68.8134067268378,72.11742386687902,71.57893232561877,71.22249203032341,72.52026239073732,73.2254027928898,65.97873354470565,77.15975474816797,70.96591791738632,68.64892692454588,67.63421609800673,70.91669176504865,73.40917011475598,77.87576037268818,66.23997468853561,65.2870226194862,69.88015590050723,80.7389285933439,75.40000000000161
2021-03-26,80.40768328007913,71.92953156782221,67.31950130714394,78.8409938417221,73.36060807786934,69.84821882183775,72.64472790140825,71.90444595965364,69.50343422201195,72.72785200838607,72.08884627605633,71.99940424050526,73.04307703607414,73.99278857909104,66.63509985791723,77.91210341623879,71.36924361822354,69.21852799461459,68.07576785773239,71.71800478729226,74.35834473829618,78.67267159152227,66.59528357030821,65.63500246609078,70.41235426142933,81.43242062891018,75.90000000000163
2021-03-27,80.94162939674199,72.53854329013662,67.95990512078404,79.27545024287673,74.04695827901426,70.41670615579072,73.39477676593606,72.52240380184455,70.17572262681607,73.28611212674794,72.56164995171784,72.52618478670223,73.62593793285836,74.57043100952541,67.26328301452301,78.45901494521158,72.1884273918225,69.87028322249185,68.62469705243792,72.37336270345007,75.22203714931872,79.2662293695399,67.31574052223631,66.40121735314405,71.04912573470715,81.89926856031009,76.50000000000163
2021-03-28,81.62028478619904,72.91747292921943,68.35537060416614,79.73176236078325,74.64289437851296,70.94788877227447,74.00792595628432,72.90238396846257,70.62272918272645,73.7402689975639,72.94720121187144,73.01538125620672,74.05472006743048,75.11044568418824,67.63830418329603,79.01417708844889,72.52876265318774,70.2775489512402,68.97981327227961,72.95953743210504,75.78675018712708,79.9264202595392,67.60614649236899,66.69344874432747,71.47806417388013,82.5027215950496,77.00000000000165
2021-03-29,81.99167817730627,73.25023870579803,68.61533801507028,80.05333343366397,75.01588932814755,71.25444932379091,74.29191723030566,73.12230159580274,70.98641050318246,74.08433680149174,73.30736381122689,73.38290439429912,74.31923871240845,75.44973779068268,67.84150850867483,79.28692743749448,72.71245288222127,70.6072963332634,69.25277857588307,73.319642165428,76.03070892049463,80.30345748643532,68.00071336918798,67.15966363138072,71.78726743269551,82.8576384975054,77.40000000000165
2021-03-30,82.53626521414459,73.42604774721751,68.7436996360366,80.28796314882719,75.29821221915351,71.45666539140187,74.61238308830526,73.37239019207243,71.21898961977058,74.30936333118342,73.47487491094542,73.63430751724927,74.56697125829245,75.72749279697392,68.01332535206905,79.62202276801145,73.11631506701517,70.75550153819773,69.33492949212129,73.71796200183196,76.43135872684891,80.889898126553,68.09438961732616,67.28685969326662,71.9612412804135,83.3709253371565,77.50000000000166
2021-03-31,82.88803425606054,73.72446788261315,69.14749385669384,80.52741216971593,75.71325095623365,71.83601697949196,75.06964896900595,73.61859473035148,71.53655427959276,74.66058826776128,73.76287508586671,74.01210182512786,74.86623856046089,76.11324105541107,68.30399792428834,79.94773082994197,73.33516301065242,71.07855674561645,69.66891383627683,74.20833966916504,76.84101794290034,81.27898899531475,68.51105310475948,67.65562431739906,72.29106756176611,83.6381570022914,77.90000000000167
2021-04-01,83.38346156261959,74.05914518065167,69.56136579271444,80.9558575228708,76.29080555199555,72.29196548824811,75.71692106528106,74.02264705901348,72.12784555083672,75.11298124803449,74.16475132659886,74.51155133291479,75.26615094321512,76.67299523242278,68.7510368097192,80.43767890061311,73.89385060055717,71.45475712495156,70.0007565698434,74.99290751036945,77.61623770118887,81.89123272343527,68.79706550793739,67.88806793917966,72.69389070587444,84.06672873814139,78.40000000000168
2021-04-02,83.97476051772958,74.54021981706302,70.02049782732054,81.44928440159812,77.01810664797516,72.77418081377188,76.43554460239059,74.43239074066408,72.620449431867,75.60080360051637,74.57785712585826,75.07848642291705,75.66558106938157,77.24364222623379,69.179219966325,80.97689895362342,74.15599224923628,71.9004150840404,70.40599239423437,75.65195324469764,78.22503323289865,82.48886218341848,69.26788976109471,68.32962166094298,73.10066825096528,84.56664394196699,78.80000000000169
2021-04-03,84.40864862608156,74.998728077695,70.46910793045053,81.84344878813769,77.52961696603131,73.18321731352059,77.02356758056875,74.81196968132956,73.1487210621929,76.0399339907505,74.97972738447636,75.54850483618878,76.09518443470027,77.75609248178097,69.66376943614235,81.38232845083246,74.66819229540687,72.35756847037152,70.7653932377218,76.26524131544392,78.88842751535385,83.01014277987368,69.67988263657888,68.79972777624157,73.52219682430746,84.96210600730413,79.4000000000017
2021-04-04,84.40864862608156,75.00555570872555,70.46910793045053,81.86598603661285,77.52961696603131,73.18321731352059,77.03113319861454,74.81486520140531,73.14913430865936,76.05210363739653,74.98230184455734,75.54978967873056,76.10699478764958,77.76293914130018,69.66376943614235,81.40590458765836,74.67493522085736,72.36350915657563,70.7653932377218,76.26524131544392,78.91746675778555,83.01014277987368,69.6878026704363,68.79972777624157,73.53116393479144,84.96210600730413,79.4000000000017
2021-04-05,84.40864862608156,75.00555570872555,70.46910793045053,81.86598603661285,77.52961696603131,73.19691002962065,77.03463877429215,74.81486520140531,73.14913430865936,76.06063731661382,74.98230184455734,75.54978967873056,76.11287146262616,77.76293914130018,69.66376943614235,81.40590458765836,74.68367277991102,72.36887226212367,70.7653932377218,76.26524131544392,78.91746675778555,83.01014277987368,69.69572270429371,68.80242559905709,73.54508883588663,84.96210600730413,79.4000000000017
2021-04-06,85.22622438855106,75.5594155303914,70.90565687960465,82.63735003780346,78.3011607975035,73.77604857055218,77.8957564702099,75.37345539185573,73.77092988781096,76.74410037657422,75.60419023630627,76.23533293940923,76.66260955210507,78.52286793201203,70.03266750251345,82.21948081868032,75.11993968592868,72.87766378692949,71.05853921626623,77.18740493799388,79.89599440916396,83.93057617486993,70.13722719813997,69.30242559905709,74.06940003855891,85.70828837608198,80.40000000000171
2021-04-07,85.4439981322362,75.83175380541883,71.20003387906186,82.91376737793475,78.51107679221667,74.07456024350746,78.14280738020003,75.6171521795756,74.07242131755682,77.04154946676888,75.84477575471455,76.44602113904182,76.95374093288873,78.87950117797195,70.29836124350575,82.50218162511221,75.41168544431217,73.1518939108764,71.29133315057801,77.69368141102166,80.26931065876948,84.26959780800303,70.42021155647552,69.62558234696131,74.34278631313195,85.9369449081064,80.70000000000171
2021-04-08,85.6465552051319,76.16926273117073,71.57604928513753,83.25251373882651,78.81050808489206,74.56288028032321,78.50605688764969,75.98173028466881,74.40618545327746,77.41292710974348,76.13036377602856,76.67783820149826,77.29194810941165,79.24374603410068,70.60156556888455,82.91809313061876,75.82956678586217,73.49126533029714,71.66429845418149,78.21896607002593,80.81247708886346,84.6450846212678,70.77414476030634,70.00988319591774,74.69022466178039,86.16971324297151,81.10000000000171
2021-04-09,86.06330920213443,76.56170317132937,71.96121474682649,83.6969601650671,79.25187617229598,74.95419599159543,78.94981404296081,76.33515485383388,74.82084241188653,77.8228603160414,76.46889300494894,77.0429147609378,77.68896630326509,79.73356238308362,70.95793188209613,83.34842817512735,76.208310551649,73.87940537942153,71.97477010296338,78.8208577142236,81.36798506932837,85.1206364969808,71.1749289267897,70.42424085579516,75.07663867337662,86.57198221030295,81.50000000000173
2021-04-10,86.48510851702781,76.98473521382985,72.37388454394494,84.0228921953925,80.16869784350754,75.3701949159693,80.25213879545454,76.93095812875389,75.37627930907584,78.30823019304228,76.84451358165776,77.9529894521421,78.16050859016603,80.35690720528552,71.33295305086915,83.82219224127454,76.65160612446405,74.33812148613067,72.32988632280507,79.39965260465274,82.1157089563088,85.52210422744314,71.66505503794868,70.89299063944438,75.63778785045965,86.80256637401108,82.00000000000173
2021-04-11,86.76266993609994,77.3050349009899,72.71309651710743,84.25537928565538,80.50984218389297,75.7846043432212,80.75797056061796,77.26214487469844,75.69774985574881,78.66625283910163,77.23424236956818,78.46629835031626,78.49034349707563,80.67174165264446,71.54548480402866,84.13912932785082,76.92705289107317,74.68440848754685,72.62517391193843,79.76926586352955,82.36993799761713,85.85735148795872,72.05745977972248,71.2956884622599,76.04700124474688,87.07395224007385,82.40000000000175
2021-04-12,87.0751883917746,77.48587210215095,72.85739242846735,84.44564022038544,80.77758976233582,75.98813482055833,81.15913035430333,77.47583719706965,75.83984029782353,78.88955875600348,77.43074661245605,78.77089020666456,78.71324479651342,80.89928969870435,71.6548122318094,84.37782946227917,77.06793866630224,74.88549790253754,72.74749619746834,80.05906108300522,82.56758036780435,86.19444113359691,72.21145820409683,71.41258101873328,76.33239548448722,87.35521430913545,82.60000000000174
2021-04-13,87.35609765435453,77.65199989125196,72.96673592369174,84.71533158685064,81.00781058884051,76.08689878640742,81.58000231898673,77.81039298969223,76.21533492506707,79.12744047210288,77.56526443181627,79.03143314509339,79.00900422500688,81.28289385574507,71.76413965959013,84.643044830066,77.49807965482344,75.02219175234231,72.86981848299823,80.48625487590459,82.9916993135144,86.49565487994272,72.38421326882656,71.57863297956696,76.55282438244468,87.59601601149012,82.70000000000176
2021-04-14,87.56067053094608,77.83426912792244,73.11939906627859,84.88000736288551,81.25113598550884,76.24947799220459,82.06994557364666,78.07819768708966,76.51142229149386,79.41262336747006,77.7402118278242,79.38837286769332,79.27470199882589,81.56762767213668,71.99552714157471,84.86757941146178,77.77257737946945,75.25428329740357,72.9790997219364,80.80552902286337,83.32510856450284,86.7306712949122,72.60601859486124,71.8188303696809,76.82676337419286,87.75322308032096,84.00000000000175
2021-04-15,87.80660771084644,78.09418230358894,73.36696612516987,85.08854362934329,81.5487180471429,76.50046734922584,82.60552783776642,78.38110527919454,76.7645707330799,79.6958460323354,77.9702003372558,79.76085038959745,79.5751516149604,81.84988881970499,72.23303772596121,85.13583566223731,78.05348117255058,75.55051762487795,73.26296446154267,81.1309558575448,83.66511173015509,87.00389338989962,72.95344356344337,72.1576862686287,77.17913276526168,87.95315948319015,84.30000000000176
2021-04-16,88.1316775883723,78.3580776439288,73.63583369858509,85.34037288347785,81.88200423410966,76.79227550339698,83.09772685714827,78.70796906763096,77.0839313885949,80.00692329588342,78.23157844231032,80.16618037965877,79.89900721778638,82.1698063935383,72.4894040391728,85.43167144510849,78.37335547822444,75.83390430840313,73.41712948063915,81.4594756031286,83.9872122021306,87.32574012862372,73.23676548453705,72.43049020674279,77.52249850890409,88.2367329176704,84.90000000000177
2021-04-17,88.23954912690371,78.5587559851064,73.8277733973415,85.47343295862972,82.13897109752847,77.01921019008657,83.55434367255243,78.9991034671405,77.32673073885526,80.25202271537732,78.41696387392349,80.48504233787303,80.15853164162559,82.42843718663546,72.67375263572653,85.62656501553197,78.68572979014743,76.07086023138989,73.65087461569614,81.74475494679733,84.27031569782586,87.48795538040682,73.43419320105541,72.60177488698795,77.83399446621154,88.32454534925293,85.20000000000178
2021-04-18,88.6456261803812,78.80489672497524,74.037426130018,85.6621506397285,82.36856806114139,77.2365578976549,83.90121835951446,79.24586177003789,77.49590772745215,80.48544497453501,78.60949514031165,80.73485755944398,80.39978430689057,82.66363089482466,72.81126322011305,85.9204067767661,78.86407382882457,76.29498094023472,73.8347393553024,82.04916987025217,84.48884609615953,87.90589738484984,73.72638356098926,72.95498844581317,78.08260887228892,88.71576841748775,85.40000000000178
2021-04-19,88.97275176666369,78.92439963313288,74.12491067104884,85.87371190436872,82.51329454674716,77.32741380100299,84.00843190172588,79.34488542442382,77.62326871590165,80.63762838534001,78.74875235595837,80.85435235152417,80.55266522897963,82.8462799407884,72.85810123228028,86.09450177682324,79.01725042812267,76.39311092185312,73.88461975075313,82.25605960475943,84.65174344385007,88.24338482371866,73.81563032542866,73.01207839240047,78.21873583291014,89.05194738900516,85.50000000000178
2021-04-20,89.14553520589378,78.99943263078724,74.18709419610965,85.95779420197717,82.65944251924766,77.40915279339616,84.16996472558039,79.42344520114118,77.72460649254222,81.01177475654633,78.82384468338051,80.98767839099798,80.6172584791022,83.00145750366481,72.92991807567448,86.2243527771925,79.05173230187359,76.4651586061211,73.9230772966768,82.4570366366951,84.80327609454386,88.4422687893389,73.87395535847799,73.10938056958496,78.27759147683197,89.19052252211561,85.60000000000177
2021-04-21,89.29147238579414,79.1366620447993,74.33566738947756,86.03818833259827,82.88714147390063,77.56895763041312,84.43579565466675,79.56198333138002,77.91122145250432,81.18748952423918,78.96015954542519,81.16621804507093,80.74075650116538,83.22480068788062,73.067428660061,86.37480275177879,79.19691944279104,76.60938557848174,74.10694203628306,82.71551365981253,85.01424001776444,88.6154908843263,74.02680382740807,73.26512902500612,78.42006375161876,89.29052252211562,85.80000000000179
2021-04-22,89.52796674860973,79.33506394567709,74.53613275871875,86.23975403744556,83.13862179986364,77.72149939750182,84.73212897438847,79.73947132984595,78.1325252095012,81.38740612545486,79.12634306334118,81.41273307194409,80.93492287996717,83.46629401748137,73.2049392444475,86.58329817212474,79.37591988031411,76.78539490225069,74.2345001462039,82.94888367603204,85.29934671353814,88.83306357196595,74.26920762918189,73.54553864571722,78.59046009951314,89.49048012402841,85.9000000000018
2021-04-23,89.74292931773135,79.54916684228319,74.7355367645324,86.38232203364667,83.61353208210758,77.93749243933189,85.21610959648277,79.97222268481094,78.45758642690367,81.629602015048,79.29884941391587,81.77509579481071,81.11738652421288,83.8062969566632,73.37996041322053,86.79895379822815,79.60626275009929,77.00989658429928,74.38961636604559,83.22954546996786,85.64806056635275,89.01226363190315,74.45854969763487,73.77273470760312,78.81288400871385,89.60690668954818,86.10000000000178
2021-04-24,89.90693748836915,79.70620608070539,74.86747865784147,86.5517471000606,83.91775885993337,78.09593211773294,85.55166479140611,80.15733404570364,78.70292720110842,81.82196847095346,79.4767182811366,82.02279418711511,81.26453868396862,84.06303587503128,73.57996041322052,86.9860636876364,79.77088390047379,77.1724880724775,74.58961636604558,83.44490810432299,85.93147919261274,89.16363898816647,74.57238730950817,73.86107487054123,78.9623698428022,89.72329085698074,86.3000000000018
2021-04-25,90.04946881645081,79.85385193377311,74.98050358878257,86.67170487513596,84.10236225598075,78.25953351449571,85.71042844530798,80.28611645758807,78.7916293096518,81.98416092186966,79.59838559683033,82.14739710906741,81.37003297467248,84.21441056261891,73.62679842538776,87.14716976034427,79.86420180381033,77.30455387210456,74.69580339118174,83.61635995162635,86.05430962522425,89.32966937185829,74.65862879877662,73.97526960419907,79.11460463479831,89.8660625891063,86.6000000000018
2021-04-26,90.18368426400916,79.92252089228555,75.04896989867333,86.73923023697013,84.18769042960965,78.37960546649232,85.8368143076433,80.36607080863561,78.88796764335991,82.10630737761302,79.69579283912363,82.2484753650031,81.46412221861124,84.34304912703209,73.67363643755499,87.26684955454593,79.95904661348592,77.39351620394865,74.80199041631789,83.75983873780947,86.1596303004456,89.46850091873648,74.72437921626735,74.06360976713718,79.20497364355474,89.97825015752375,86.70000000000181
2021-04-27,90.2687068319611,80.0410577662502,75.14012038611561,86.88640859894605,84.31539448215298,78.47186562902588,86.00510255791212,80.49598244333393,78.99360700779202,82.22595067923962,79.77972109290667,82.3503360284205,81.56440447718032,84.47768998419106,73.73612585316849,87.41387238934313,80.05503354506642,77.48965846152146,74.81812567671165,83.93805756074688,86.39347883176245,89.60374817925207,74.88359338390154,74.2583770477257,79.29491008762668,90.04959362549933,86.8000000000018
