,MA,NV,AR,MN,NJ,OH,NM,KY,NY,KS,MI,CO,IL,WA,LA,DE,OR,AK,MO,MD,CA,CT,AL,WV,NC,ME,HI
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,53.68991751109923,57.17424955577876,55.43442747552792,57.78699522427247,59.69406001653569,55.04963135097939,54.9577332464336,58.174199386363185,57.88164856125954,56.330729362336434,59.73462163541815,55.72738452086843,57.12986946240292,56.898263572421705,54.290971895216686,57.65817010245429,58.47557915695225,50.436307478488686,59.27565704863263,54.775946322167165,52.86727095869271,56.028063083293134,57.68690571047392,52.76192176841229,55.06854712870118,56.7178676726919,52.92715321531395
2021-03-06,55.42011210297448,58.880029878294984,57.05970568595041,59.604831057825635,61.39241880079754,56.64876228637255,56.541429163799975,59.76424117992658,59.6611091147841,58.07548984276365,61.31154352398641,57.281396998935364,58.721220080362954,58.62484636753858,55.86455424505424,59.61470289209308,60.0590343022279,51.45212535837814,59.718684543914925,56.27490660853542,54.82234807020534,57.787763350522326,59.224830462055486,53.769099109960194,56.66526936600397,58.96089468894518,55.25992835305453
2021-03-07,57.557526055825015,60.41121586682126,58.35645949483691,61.04256435645059,62.33069016990129,57.99103666079486,57.88548362668764,61.07583663080319,60.62144081115595,59.40979219175747,62.438839865607825,58.293936386002905,60.08374266536329,59.727565898237756,56.93209047116746,61.19455009140181,61.173815412964444,52.149027501439306,60.11519719325574,57.79710350260646,55.59343707757413,59.402943589516774,60.14245801441597,55.322762891663714,58.0270454815829,61.41649545908954,57.499467361123834
2021-03-08,59.52493998538951,61.29231463821944,59.07926401732136,62.53919480956874,62.86651477925826,58.72973336443339,58.39250921763267,61.89648344559932,61.16259081807533,60.454106993907665,63.55902211004913,59.10935138252625,61.05573146778027,60.86978646822224,57.33641787219945,62.673925275417325,61.7489848730897,53.20730682004213,62.087987128957096,58.856205557718056,57.20711773448595,60.62304524520834,61.00585176385329,55.990366379433034,58.81357744104093,63.489582985241555,60.252948303869275
2021-03-09,61.791124877495506,61.77073399696738,59.62909411184507,63.772103447454576,63.95169924775504,59.4347022741517,59.51433037693871,62.65760909735471,61.879474261366546,61.272550349029146,64.01403981215945,60.19124531868545,61.960885764223065,62.02281882045848,57.70533591092384,63.8167645362411,62.57523540330725,53.803338425955666,62.27635841747174,60.214004540476985,58.412786455144364,61.88071194428451,61.68242726592009,56.34714796892529,59.25944536607984,64.92390427558766,61.95126877100007
2021-03-10,63.0279752560211,62.556605251279635,60.55693374257771,64.84845751522911,64.8400523370811,60.45766627334626,60.7492391159747,63.51885723670708,62.54610791125162,62.290399771182805,64.71307328027335,61.26149140024425,62.943288552615385,63.213092561747835,58.2209132842014,64.86294980456586,63.42066162305644,54.76833432265331,62.689617158402896,61.33352318831591,59.72574252588751,62.84598980437296,62.36269333766604,57.3584516089001,60.14235986970522,65.95142623215767,63.130024298566646
2021-03-11,64.55538669910348,63.797033816325175,61.61563613631708,66.09020537173512,65.82562508254088,61.52258507183753,62.27801864351008,64.58417298411132,63.51778787222221,63.51827983979541,65.75043262307476,62.40500120595395,64.03257007349694,64.56860761803037,59.428077095735084,66.15632962647364,64.4737683170614,55.75132876296486,63.59170932155138,62.99445348113128,60.95210197239322,64.18452466304086,63.28111838287668,58.430919980374895,61.10698882936146,67.40355664762107,64.50101754138531
2021-03-12,65.53192962263473,64.17737861673834,61.95010733065384,66.89612779488077,66.20950505781886,61.82833590592342,62.42021935643361,64.87934471125665,63.764546794918246,63.952138659946755,66.0125445202989,62.82389958442313,64.45633264803908,65.10145361642,59.76142518136687,66.87153096439387,64.63520447280294,56.14703149311934,63.59946179587496,63.30011596549398,61.95453563613823,64.69395383807047,63.439292729909525,58.71634989395127,61.42190791135601,68.18185580371248,65.88675342162571
2021-03-13,68.12135899235481,65.18444639147825,62.50371802343965,68.5202774269785,67.55789948553588,62.3616261255412,63.68983509297203,65.63014954387674,64.47943390665966,64.89098064366262,66.55464580703655,63.356310259061004,65.34060136038921,65.69331311826892,60.094773266998686,68.32537425143565,65.42097224712177,56.85017255640438,63.86395508994727,64.57762745328662,62.66242932680804,66.51747458998742,64.14226081990161,59.001779807527654,61.81289340714022,71.43512488063618,69.42253666754638
2021-03-14,68.60136335756623,65.53984291254015,63.27535313016624,69.13987402824796,68.02683104593285,63.091230929765636,64.46180985734881,66.0472632586449,65.0552527856976,65.46619383839675,66.78170485568438,64.21096860747967,66.06954568692274,66.69361469041925,60.470650269576375,69.01387562201762,66.12950813788193,57.33297817333229,64.12844838401959,65.0670473359622,64.19108812885939,66.87148584240252,64.5737679639591,59.44774912779878,62.387623186660846,71.51878115309762,70.06748189536934
2021-03-15,70.04679646091665,66.18141592653585,63.71244465860611,70.04911121899418,68.55339062061601,63.58373568823622,64.97816587922112,66.59514844349385,65.39322072768607,66.09242480291964,67.26766210632118,64.77279691328,66.61326768537194,67.22554291525643,60.83406394233794,69.8247172479659,66.53917349126618,57.62694019479192,64.23635490291073,65.84881329099285,64.82032464141187,67.79324389165147,64.87494923186281,59.91529446931155,62.80899671609603,73.04380904032074,71.77878956912615
2021-03-16,71.03923949933537,66.51770846383974,63.96907623071207,70.50317846485815,68.84897388102954,63.858052660026324,65.33512761628239,66.92631017122731,65.7138400205995,66.54183873889616,67.57350633743475,65.12480258513828,67.00207708802616,67.5998808717489,61.07906383132029,70.40615148921812,66.88423148322018,58.222200850309754,64.39472575210523,66.4657698408351,65.3070657354952,68.41458047962533,65.17270128188451,60.155866353494275,63.036839546720984,74.09684697335695,73.03023455067985
2021-03-17,71.7040576399089,67.0692853235731,64.53087428893159,71.03609433118967,69.4618247456981,64.40629536953607,65.93832494596703,67.39422961529085,66.15242379055483,67.14608234737193,68.04277776795686,65.6892997966268,67.50913414481045,68.06857749008685,61.73551854022851,70.91880858372433,67.3097869735289,58.8958091337032,64.66054098648819,67.07833383989248,65.92279192505852,68.96814237951702,65.61405952478947,60.7671588739283,63.54013338861721,74.5485607154715,73.59206944182776
2021-03-18,72.53683576110372,67.76522547569833,65.24931807171424,71.69797300629968,70.1065838409488,65.1786328449163,66.8583081147547,68.03938800685538,66.77462857805877,67.87094171514315,68.54543372967115,66.41908003617124,68.24978246390177,68.72743959088382,62.43839134336992,71.59591744151419,68.02735451955795,59.54174179213072,64.90844662673906,67.96227983172588,66.63336313889675,69.74964539791253,66.16717761046407,61.49527807643034,64.20900107757234,75.32775986986496,74.40429014340855
2021-03-19,73.76426033587563,68.4002393867752,65.88649825941712,72.80725676969466,70.60427519146677,65.79222078587003,67.76519704812078,68.70018397140527,67.26395389192727,68.7145779914073,69.24215070325164,67.2179131989996,69.01423491890438,69.5525246479086,63.22876442405552,72.61818445910902,68.47586012773493,60.660177060948286,65.48472707006566,68.93708113942125,67.92827662195347,70.5433941075126,66.66983500536666,61.766150912369724,64.87220421578941,76.34677162688509,75.85398230958796
2021-03-20,74.55837974197351,69.17556900535668,66.54194589938095,73.45198265305652,71.03910100990488,66.50217497440859,68.91660774569455,69.30826573875319,67.87857636600556,69.4308246690732,69.79462744355425,67.84107240421591,69.77779572952528,70.18166144867213,64.00484627431351,73.32779538659047,69.26088663894582,61.587416902175775,66.3998387390089,69.81437839065272,68.56519299392369,71.29362486538504,67.27696277438044,62.494821122366815,65.54197011232353,77.38093548597986,76.92358004780685
2021-03-21,75.31488984338891,69.90031752332398,67.26835815152728,74.08833396656806,71.68277031740176,67.35914051332126,69.80025061341597,69.89586037669909,68.57288422383986,70.15047634063667,70.33995020552447,68.39493931989631,70.59356243810797,70.6712056335129,64.5486328057253,73.98211391168651,70.11003474946693,62.143411311905375,66.99611654641468,70.53594691337271,69.13792132101138,71.97990769248688,68.17943158794074,63.22295992672329,66.23140869757437,78.36286028032546,77.87228577578716
2021-03-22,76.07366431132911,70.26268424848548,67.65508110147493,74.86592979230427,72.10171457358126,67.74444157797453,70.09798245641807,70.24661927033434,68.86691532949816,70.64384693910893,70.62714480985481,68.9355624894897,71.10467041898109,71.3998705565302,64.84721460047447,74.69999921236955,70.44617729916129,62.394964579134914,67.28657999807777,70.94434977042458,70.33411710378583,72.44811937682081,68.41974308209218,63.59052289217017,66.5630826842738,78.78822770454173,78.8714421135084
2021-03-23,77.27619105147775,70.46756779694955,67.96438383139832,75.49214939140019,73.08737709349619,67.9340880322664,70.36653149544843,70.69671353268149,69.32854184283067,71.02953133630142,70.90920413231987,69.76714085247771,71.35111637432104,72.01334136539417,65.11204647848687,75.24270521533302,70.65975485359438,62.83228745885723,67.3486730398665,71.21444919961459,71.01980427401132,73.28193200848914,68.5683253349511,63.702415424735364,66.74757914695432,79.38853162301147,79.90683264222724
2021-03-24,77.85746154794299,70.90186968020753,68.5194244956094,75.92745175860406,73.64341741596893,68.52260512269919,71.06079543958394,71.16774771772731,69.80783801329201,71.54509136747657,71.27954752473845,70.4303795152379,71.84482704002839,72.65016250851201,65.48812832874488,75.82223307595027,71.22099735990685,63.46290589678913,67.75076520301496,71.9854488691285,71.77223477046725,73.92872345045288,68.98844713127964,64.22995487626746,67.22146331983201,79.83418755593947,80.40525752812732
2021-03-25,78.40922623525174,71.4468295545226,69.06947616029217,76.49436473135971,74.0511169874356,69.10377787280599,71.66154656088675,71.66090317065577,70.27197053696841,72.11989504700449,71.74591141218261,70.93560446580582,72.49673203397137,73.19727892006621,66.00491905959296,76.47826355424043,71.77015885605297,64.14861514683903,68.17704344974088,72.59086390772796,72.64450087608691,74.41381791456112,69.56343040547668,64.97106730771124,67.7712178131534,80.35271110920124,81.11097375885258
2021-03-26,79.39275667733042,71.9603040778826,69.6944893878145,77.25651809148532,74.85902766721505,69.65943253248494,72.43611115621735,72.2247898950461,70.87091835444234,72.73159464026106,72.2053148087602,71.77247620295762,73.01965256963145,73.98995362046617,66.65850096535979,77.27697104398902,72.29161400465958,64.70652098201326,68.54704301042074,73.34686960459622,73.66807819896303,75.22027296292619,69.94846878969487,65.3051571928783,68.22045958675805,80.97967244727087,82.02056910256024
2021-03-27,80.01985474877745,72.5676551183106,70.30354632563932,77.79193279402116,75.55550232451965,70.27697873540552,72.98906232166976,72.73014307151534,71.50071613714448,73.28907043798046,72.64354728025542,72.33812740661332,73.60152532771212,74.57304668468551,67.28529191824322,77.86706741828672,72.90231180920821,65.38729343051898,69.04122865467806,73.91752339651923,74.45027798285763,75.83788378691125,70.73528455386945,66.08244539926315,68.81836755171399,81.5242523698841,82.7460459614496
2021-03-28,80.72565230510088,72.94123267456395,70.77883085289248,78.32098005236284,75.99081115926322,70.76084858974646,73.62911993416319,73.14863165215296,71.88822192575485,73.74461389209897,73.0133677688101,72.88133693387262,74.03049364953861,75.10263182168765,67.6613737685012,78.43792763056955,73.31353266658661,65.70898511101447,69.46378470880975,74.46177202736234,75.08682886095464,76.40753923549025,71.08826504191101,66.36085570992809,69.19872422831807,82.13500161549135,83.49947369187335
2021-03-29,81.11084492301676,73.27298159753285,71.058007542902,78.69796898069089,76.30273067452265,71.03622442319674,73.87550078492816,73.49299785073573,72.17161534669202,74.08913406227286,73.36184052193391,73.25644624391437,74.29649513889927,75.40996927209432,67.86424657164261,78.72387555389447,73.57921610317598,65.93947288315513,69.79006295553566,74.81178803435847,75.41297662189902,76.77560919083626,71.42174300370515,66.8381164914516,69.58428488123963,82.5017937767835,83.89718023919887
2021-03-30,81.59629136130812,73.44665544436265,71.22448012967385,78.97536562300945,76.61530054491,71.28453643574221,74.32349278414708,73.69620865399747,72.43787785760146,74.3137929288586,73.51367601160906,73.53038443903992,74.54241640015974,75.68406149390259,68.0374556187592,79.05610179194683,73.88589570677466,66.21586319191786,69.82215555800425,75.18593990504414,75.81500187243309,77.11201789492122,71.68512683472707,66.96622721163997,69.6971632845448,83.04165497481623,84.47878314652733
2021-03-31,82.00479826342222,73.74034647429251,71.6240383628211,79.27176410693059,76.90182889712851,71.63724690713103,74.70715476450502,74.00715173119139,72.70857887013776,74.66575275222014,73.79442216929148,73.95239402578783,74.84312033960074,76.07829738322722,68.32620564651363,79.40496153508792,74.15402512073732,66.67768032061117,70.1784342440503,75.60712746127186,76.29194938256309,77.46865604661632,72.00222369856318,67.33755502372254,70.07092104249394,83.28640562522558,84.83181481675662
2021-04-01,82.55951991492134,74.07315729334474,72.1168820525564,79.75906004656834,77.46517512371513,72.1013787447387,75.17053924401864,74.40851202285737,73.23262054948934,75.11907274090069,74.1853510332621,74.4997696185201,75.2419745083923,76.64867374227998,68.76853758003487,79.93498641260017,74.6205062046797,67.26470845813203,70.5047124907762,76.28278367623503,77.06108674361158,78.0200530967594,72.39256854800954,67.55973343377674,70.44037582818859,83.65742475057145,85.30925935503443
2021-04-02,83.2414555992592,74.55305967650256,72.59609062212876,80.34386637137268,78.10100107622029,72.53263536822263,75.685934060458,74.89257335440537,73.6774555194649,75.60749987162448,74.58288852031829,75.12685048518527,75.64272240627962,77.22542086599162,69.1953285329183,80.50524381058396,75.02889335531252,67.82349473368146,70.89889813503353,76.90821043906278,77.76269226750608,78.65087853938769,72.81573395502627,68.00407148320872,70.86221412721672,84.15638122931561,85.8813892570202
2021-04-03,83.74558180326088,75.01076319082502,73.05280741065867,80.81505356560504,78.6353178792582,72.95288617806044,76.20984573520927,75.27467038556682,74.18317577352352,76.04657822462025,74.95310616148099,75.65452013206904,76.07178947503753,77.74608009818765,69.67570139156854,80.94278560151376,75.5184879462432,68.31183606296521,71.23099073750213,77.4322809916412,78.45064219419781,79.11394740086591,73.30300674796199,68.4759418204727,71.28321436909549,84.58638017477183,86.50992140434654
2021-04-04,83.75295040407455,75.01794658745953,73.05484256775807,80.826766566898,78.6353178792582,72.95288617806044,76.20984573520927,75.27610397500251,74.18354810662797,76.05886853480345,74.95353721019768,75.6581214390613,76.08352464475192,77.75785933035047,69.67570139156854,80.96740070710571,75.52715864465175,68.31183606296521,71.23680509324481,77.4322809916412,78.47890007267404,79.11394740086591,73.31438347415911,68.4759418204727,71.28321436909549,84.58638017477183,86.52677558780019
2021-04-05,83.75295040407455,75.01794658745953,73.05873734236583,80.83629581733312,78.6353178792582,72.96388863101934,76.20984573520927,75.2800376449612,74.18354810662797,76.06747026181249,74.95353721019768,75.65954663375918,76.08940747870129,77.75785933035047,69.67570139156854,80.96740070710571,75.52946308704514,68.31183606296521,71.23680509324481,77.4322809916412,78.47890007267404,79.11394740086591,73.32576020035624,68.47595162139991,71.2881178303523,84.58638017477183,86.52677558780019
2021-04-06,84.65139138754792,75.56853508402507,73.62687182298245,81.61176976831129,79.26624779416068,73.50687935058288,76.99216651123075,75.90223364200115,74.75135981459495,76.75256953793968,75.58019038395591,76.42656541092872,76.63910586153474,78.52380839912387,70.04340607272235,81.8113935089526,76.05480780196285,68.88340521437816,71.5330829006506,78.26796362849717,79.53833393930341,79.91615808773008,73.80840212568752,68.97595162139991,71.8327814556968,85.48398228868875,87.58201782041505
2021-04-07,84.8629633671698,75.84119071950703,73.92002449075335,81.85238798874698,79.42963976550428,73.80198751934275,77.3243848055131,76.13168982192532,75.03158298405428,77.04979861804756,75.82493287220781,76.67265990166018,76.93017212374625,78.88682064186118,70.30823795073476,82.10678731789358,76.37904781892304,69.29505160408915,71.86145331052495,78.68057225548655,79.94901397255659,80.1666191478213,74.0653644469417,69.30348259061834,72.13165433385252,85.68594529203426,87.8101853312349
2021-04-08,85.07832638985897,76.18078358706789,74.29974245540552,82.166872663462,79.76531570819573,74.24931927628907,77.730582887395,76.42770525480128,75.36483222500377,77.42228766461464,76.13328900078423,76.94345127303416,77.26774914311885,79.27578746835079,70.61111075387618,82.55378269512785,76.75120574551627,69.76928013733803,72.24982459903958,79.15114383148105,80.47096944871959,80.54502115493106,74.46406266115764,69.68670359457288,72.46979188628721,85.99253066385633,88.07192778361183
2021-04-09,85.50965283349278,76.57473693022867,74.69319069214592,82.61687858352813,80.16788761589231,74.63067374726921,78.15678325070112,76.78139543231451,75.76563654040191,77.83232650636613,76.46563672120003,77.35242879497568,77.66488811120813,79.78707000601477,70.964692659643,82.99959585151174,77.16859050636175,70.24629663150735,72.61400980397678,79.70099854403072,81.05584328131847,80.96434382587925,74.89912529969116,70.10291264057561,72.8606447163407,86.30158326151953,88.44641126221516
2021-04-10,86.15030268801081,76.99778381217281,75.19367213987856,83.14381601156293,80.99266477655071,75.11970868136565,78.69876401316682,77.28394513060985,76.25142869695883,78.31899031434409,76.81460083641086,78.16882934501483,78.1349196196205,80.44626987387164,71.340774509901,83.53834383824007,77.644518419657,70.71870631026665,72.8235463523137,80.22633028813351,81.84161623977273,81.62987514715982,75.32037080707711,70.57534312695509,73.25298579496108,86.63657314501775,88.9650415638466
2021-04-11,86.4246193278234,77.31663798101408,75.53432937304343,83.46959707821084,81.30296499233452,75.53453933913198,79.17735792144289,77.68526867464213,76.52112104719342,78.67804552642765,77.21167190931914,78.6424741613776,78.46437187810258,80.74746714543195,71.55489728528798,83.85844936682588,77.9502678780235,71.01572412615253,73.03308290065063,80.60447795764578,82.1469731241135,81.98379999667546,75.59968576761067,70.9753529278823,73.59435550226387,86.96353819031174,89.23085197670466
2021-04-12,86.74528243698052,77.49131893403852,75.795830183608,83.6948403228017,81.52874987482457,75.74306595523785,79.41550145286304,77.90372051610595,76.65646767135459,78.90178308808467,77.40204932787442,78.89770731399709,78.68815999209548,80.95952694437742,71.66614725753357,84.10210335878224,78.1092435024197,71.14169936064985,73.10099029818204,80.86984448013888,82.37087352259002,82.26948827845945,75.6690238860994,71.0867133955001,73.86199512638217,87.30152691751871,89.55964760013973
2021-04-13,87.0458560766144,77.66340846901089,75.95243702950492,83.92242626283421,81.7338996198291,75.95889814120201,79.63997454169318,78.06839758490194,76.98011548043071,79.13990812470185,77.52526046756388,79.12792538949196,78.98044397419324,81.33653571742879,71.77739722977917,84.3763664531748,78.49595161259744,71.34250076351894,73.54819456959386,81.1625172543364,82.77567528026982,82.51555250632188,75.93235739426257,71.25913408095235,73.9704641705999,87.49486758998299,89.8161981220034
2021-04-14,87.26561054062635,77.84709733702002,76.13555659954676,84.13261537462846,81.96435602082734,76.19122724475311,79.96980189726398,78.26176344483478,77.2256350457664,79.42735448312791,77.75837307260237,79.41966582760924,79.24436274879795,81.6420963473042,72.00706098580399,84.6145215803552,78.7594640193818,71.58532683826022,73.65028673274232,81.43615756991495,83.11884362869014,82.73498394717839,76.14715965565934,71.50400485463851,74.15407268178296,87.61120618505787,90.06819102615869
2021-04-15,87.5469421964869,78.10542511890364,76.40735721442738,84.38333800822741,82.24212990837972,76.48139224780914,80.30880977538231,78.50944267229667,77.44627290208582,79.71127770334874,77.97879142500733,79.73290237462878,79.54418527021832,81.93990744204945,72.24510191093297,84.89546149535872,79.02318104883655,71.92479925757942,73.91237977453105,81.72495569637593,83.47642672534298,83.00174614316946,76.42169671345066,71.84830567828193,74.42482430456272,87.82058312710286,90.31388357489072
2021-04-16,87.8875622502978,78.36823558742587,76.71362428763902,84.66555730252223,82.546232530662,76.81038956760877,80.64312705099559,78.8039075687763,77.7375931401841,80.02344199871881,78.25800906798827,80.08768217399042,79.86738228797596,82.26120549002846,72.4986838166998,85.19778811512458,79.32122231934434,72.17403009429943,74.08237933521092,82.03023438587645,83.80413751089974,83.31872263836891,76.67855008215513,72.12019495809358,74.72202046329394,88.1077854813038,90.64518550818013
2021-04-17,88.03795063122375,78.56938262180165,76.95385382353379,84.85075749196876,82.78950553725248,77.09227966081238,80.97678066237326,79.00659515067066,77.96018225164276,80.26940093876652,78.44613642117653,80.37978010584789,80.12514877134447,82.53205715653739,72.68601563920336,85.40627357242883,79.60729706082353,72.48415122763046,74.3144719376795,82.27310023086612,84.09325465136187,83.5339783855438,76.86546152519301,72.28778600770856,74.90056063358375,88.24748777662143,90.79244552254583
2021-04-18,88.39158532115609,78.81275659206487,77.14928363499176,85.06241579739675,82.9875031311292,77.30533442224072,81.31778147806939,79.21506779078706,78.12704707214458,80.5031207559646,78.62637991537272,80.56882745139909,80.3664738147358,82.7353565696667,72.82405656433237,85.69387831408112,79.80947653777031,72.63935152972795,74.50865758193683,82.54340433475397,84.30470813376219,83.83240217981144,77.1266998989444,72.64827759411384,75.1324076504911,88.66531000899043,91.23291967618076
2021-04-19,88.71138375044444,78.92885975905666,77.28694403075579,85.25991350913883,83.1338562015964,77.41726898921482,81.38966341964549,79.34813195794025,78.23880501181486,80.65517191656711,78.75426364566363,80.70378520266654,80.51950227463963,82.89010070070184,72.87334746170694,85.87065630463518,79.93392991258321,72.69782454755172,74.572842786874,82.72453501899699,84.4657148201881,84.04442796496325,77.2229280600947,72.70453626027913,75.2487814486804,89.01415123463225,91.62409857899333
2021-04-20,88.88520686938031,79.00265256762015,77.36623619419932,85.36663079653096,83.22286121722702,77.48983896182654,81.520796332762,79.44797696911697,78.3185738277074,81.03786583175662,78.83465198386413,80.84115045236847,80.5844596736165,83.0431371971675,72.94655650882355,86.00986140195305,79.9997098705533,72.80323276583084,74.57284278687402,82.89879104190635,84.64711986202087,84.1968043993907,77.2661498334563,72.80451731773147,75.33707020665268,89.15733208426032,91.80533985459306
2021-04-21,89.06244607883576,79.13874753258503,77.53159630178658,85.50480970060757,83.40302336914563,77.64408288610386,81.7009710180039,79.57990007491051,78.46689131026113,81.21417068280189,78.96295144188774,81.029631342407,80.7079993507703,83.27077058629799,73.08459743395255,86.17341424181468,80.14592860588476,73.04246947678256,74.76702843113132,83.11016297105519,84.8764450801975,84.38273457708526,77.39511594906615,72.96018775061314,75.46896009323486,89.2551693510873,91.93417821987147
2021-04-22,89.32643095166854,79.3362456813852,77.73563593454439,85.72616963661447,83.65054698440287,77.80087225969346,81.93018747537116,79.77140801979519,78.65518840700436,81.4142997935569,79.11512276978685,81.2585997550351,80.90236574843703,83.51772202555628,73.22263835908154,86.38600237774573,80.32005533313861,73.21089852553841,74.89912103359993,83.32086915372311,85.15642479486363,84.59742375501466,77.60742330666962,73.24881748206812,75.69037529869233,89.43191698457642,92.15491153916703
2021-04-23,89.63900850760322,79.55186565088793,77.98108413327373,85.9895980324817,84.0827483828004,78.01587571267402,82.15662978598263,79.9969951535561,78.9292492614966,81.6566404708228,79.27330737210009,81.62409570751214,81.08472540473093,83.87221354504321,73.39872020933954,86.6304410866142,80.56049195652412,73.45256127065515,75.0370279918112,83.5771649078659,85.52156068965988,84.92437679278417,77.82725020064262,73.4769282022565,75.89362961442191,89.56027307741275,92.3595985259226
2021-04-24,89.86567848474157,79.70912191872199,78.16446280564776,86.22280245160678,84.37086630366322,78.17221055210719,82.38240843235852,80.18089114837272,79.14138867645484,81.84953823672174,79.43859965394529,81.89158678551033,81.23145183970283,84.14627146507198,73.59872020933953,86.83046364000032,80.73770695062572,73.6412163167946,75.23121363606853,83.77891574448869,85.82283100111215,85.14776149561133,77.9673425251289,73.56073809880142,76.02763080548675,89.70047553999386,92.53700389346199
2021-04-25,90.01390979172875,79.85591726178649,78.31606565525219,86.35734986011435,84.52967816468035,78.30375482632755,82.51764282070202,80.31382043818303,79.23541836436416,82.01207828066822,79.57523454406586,82.0182208297745,81.33758476369259,84.28880866886624,73.64801110671411,86.99429037180083,80.84763405207278,73.75537857103404,75.30493538934263,83.94698914555596,85.94956577143739,85.33358562895955,78.0549538577518,73.67207962387157,76.17156701723195,89.89576312817444,92.7194055312831
2021-04-26,90.1320922509174,79.92317374436153,78.41455779308883,86.45427870840584,84.58571326404856,78.41848497903179,82.68863698339638,80.40242901944009,79.31130694637886,82.13507374846543,79.67023956534945,82.1240107577609,81.4315952855903,84.42063587446032,73.6973020040887,87.10895129964464,80.93745065000893,73.85259185779519,75.43121363606853,84.07213903200666,86.07130996493024,85.42972515615433,78.10281143486993,73.75588037879606,76.26242141616055,89.99509183289427,92.80259051856791
2021-04-27,90.25269580418939,80.04281375985087,78.49905675383012,86.57558499974992,84.71033684476585,78.50883036279909,82.78334645792644,80.51528830550696,79.41050630244561,82.2547444666548,79.7626939831588,82.22483073057137,81.53180263960174,84.56640242222936,73.75926107895971,87.27104880863112,81.03053652635576,73.98032805703996,75.46330623853713,84.2181269391099,86.30550873378348,85.56931232853903,78.24134740313558,73.96071001463332,76.38132230083038,90.13176662702205,92.95106521232204
